id,pubmid
Griffiths Ulla K,17768499
Maina Naomi,17765860
Maina Kagira Joseph,17765860
Mäser Pascal,17765860
Brun Reto,17765860
Jin Y,30780647
Wanyera R,30780647
Kinyua M,30780647
Njau P,30780647
Izugbara Chimaraoke Otutubikey,19482798
Nwabuawele Modo Felicia,19482798
Fotso Jean-Christophe,17725826
Ezeh Alex Chika,17725826
Madise Nyovani Janet,17725826
Ciera James,17725826
Mwangangi Joseph M,17722866
Mbogo Charles M,17722866
Muturi Ephantus J,17722866
Nzovua Joseph G,17722866
Kabiru Ephantus W,17722866
Githure John I,17722866
Novak Robert J,17722866
Beier John C,17722866
Morino Gian Franco,17716513
Rizzardi Giovanna,17716513
Gobbi Federico,17716513
Baldan Marco,17716513
Noor Abdisalan M,17713981
Amin Abdinasir A,17713981
Akhwale Willis S,17713981
Snow Robert W,17713981
Bejon Philip,17713980
Berkley James A,17713980
Mwangi Tabitha,17713980
Ogada Edna,17713980
Mwangi Isaiah,17713980
Maitland Kathryn,17713980
Williams Thomas,17713980
Scott J Anthony G,17713980
English Mike,17713980
Lowe Brett S,17713980
Peshu Norbert,17713980
Newton Charles R J C,17713980
Marsh Kevin,17713980
Manda Hortance,17711580
Gouagna Louis C,17711580
Foster Woodbridge A,17711580
Jackson Robert R,17711580
Beier John C,17711580
Githure John I,17711580
Hassanali Ahmed,17711580
Bejon Philip,17710125
Ogada Edna,17710125
Mwangi Tabitha,17710125
Milligan Paul,17710125
Lang Trudie,17710125
Fegan Greg,17710125
Gilbert Sarah C,17710125
Peshu Norbert,17710125
Marsh Kevin,17710125
Hill Adrian V S,17710125
Farah Idle O,17708352
Langoi David,17708352
Nyaundi Julia,17708352
Hau Jann,17708352
Kagira J M,17708149
Maina N,17708149
Abdullahi Osman,17699645
Wanjiru Eva,17699645
Musyimi Robert,17699645
Glass Nina,17699645
Scott J Anthony G,17699645
Mwalili Samuel M,17698937
Lesaffre Emmanuel,17698937
Declerck Dominique,17698937
Ouma P O,17697090
Van Eijk A M,17697090
Hamel M J,17697090
Sikuku E,17697090
Odhiambo F,17697090
Munguti K,17697090
Ayisi J G,17697090
Kager P A,17697090
Slutsker L,17697090
Kalebi Ahmed,17696233
Rana Farzana,17696233
Mwanda Walter,17696233
Lule Godfrey,17696233
Hale Martin,17696233
Musalia L M,17691544
Wangia S M M,17691544
Shivairo R S,17691544
Okutu P,17691544
Vugutsa V,17691544
Sasi Philip,17690396
Burns Shamus P,17690396
Waruiru Catherine,17690396
English Michael,17690396
Hobson Claire L,17690396
King Christopher G,17690396
Mosobo Moses,17690396
Beech John S,17690396
Iles Richard A,17690396
Boucher Barbara J,17690396
Cohen Robert D,17690396
Howard Annabel F V,17688686
Zhou Guofa,17688686
Omlin Francois X,17688686
Waihenya C G,17685214
Mungai P N,17685214
Nyangao J W O,17685211
Kingori P,17685211
Okoth F A,17685211
Wamwana E B,17685210
Ndavi P M,17685210
Gichangi P B,17685210
Karanja J G,17685210
Muia E G,17685210
Jaldesa G W,17685210
Wanyonyi S,17685209
Sequeira E,17685209
Obura T,17685209
Musau P,17685208
Minakawa Noboru,17683604
Futami Kyoko,17683604
Sonye George,17683604
Akweywa Peter,17683604
Kaneko Satoshi,17683604
Ogola Henry,17679769
Shitandi Anakalo,17679769
Nanua Jackin,17679769
Walson Judd L,17667334
Brown Elizabeth R,17667334
Otieno Phelgona A,17667334
Mbori-Ngacha Dorothy A,17667334
Wariua Grace,17667334
Obimbo Elizabeth M,17667334
Bosire Rose K,17667334
Farquhar Carey,17667334
Wamalwa Dalton,17667334
John-Stewart Grace C,17667334
Mustapha A O,17664663
Mbuzukongira P,17664663
Mangala M J,17664663
Wangai Abdul-Majid,21748101
Wangai Maryam,21748101
Newton Opiyo,17658566
English Mike,17658566
Schelling Esther,17658081
Grace Delia,17658081
Willingham A Lee,17658081
Randolph Tom,17658081
Hassanali Ahmed,17652071
Herren Hans,17652071
Khan Zeyaur R,17652071
Pickett John A,17652071
Woodcock Christine M,17652071
Wekesa M,17650050
Njororai W W,17650050
Madaga E L,17650050
Asembo J M,17650050
Kofi-Tsekpo M W,17650049
Rukunga G M,17650049
Kurokawa M,17650049
Kageyama S,17650049
Mungai G M,17650049
Muli J M,17650049
Tolo F M,17650049
Kibaya R M,17650049
Muthaura C N,17650049
Kanyara J N,17650049
Tukei P M,17650049
Shiraki K,17650049
Omolo O J,17650048
Chhabra S C,17650048
Nyagah G,17650048
Omwandho C A,17650047
Peters C,17650047
Falconer J,17650047
Roberts T K,17650047
Tinneberg H R,17650047
Tumbo-Oeri A G,17650047
Lang'at D K,17650046
Sichangi M W,17650046
Kiio M,17650046
Ochiel D,17650046
Kyama C,17650046
Otsyula M,17650046
Mwenda J M,17650046
Lang'at D,17650044
Mwenda J M,17650044
Omwandho C A,17650042
Tumbo-Oeri A G,17650042
Tinneberg H R,17650042
Roberts T K,17650042
Falconer J,17650042
Muchiri J M,17650040
Omwandho C O,17650040
Tumbo-Oeri A G,17650040
Wango E O,17650040
Roberts T K,17650040
Tinneberg H R,17650040
Maichomo M W,17650036
McDermott J J,17650036
Arimi S M,17650036
Gathura P B,17650036
Mugambi T J,17650036
Muriuki S M,17650036
Aloo P A,17650035
Pemba S K,17647184
Kangethe S,17647184
Löhr B,17645815
Gathu R,17645815
Kariuki C,17645815
Obiero J,17645815
Gichini G,17645815
Laserson K F,17639223
Wells C D,17639223
Muchohi Simon N,17635501
Obiero Kenneth,17635501
Newton Charles R J C,17635501
Ogutu Bernhards R,17635501
Edwards Geoffrey,17635501
Kokwaro Gilbert O,17635501
Okoth P A,17633585
Khainga S O,17633584
Githae B,17633584
Mutiso V M,17633584
Wasike R,17633584
Schroth A,17633583
Luchters S,17633583
Chersich M F,17633583
Jao I,17633583
Temmerman M,17633583
Kamau R K,17633581
Osoti A O,17633581
Njuguna E M,17633581
Wamwana E B,17633580
Ndavi P M,17633580
Gichangi P B,17633580
Karanja J G,17633580
Muia E G,17633580
Jaldesa G W,17633580
Othieno-Abinya N A,17633579
Waweru A,17633579
Nyabola L O,17633579
Olago Daniel,17626474
Marshall Michael,17626474
Wandiga Shem O,17626474
Opondo Maggie,17626474
Yanda Pius Z,17626474
Kanalawe Richard,17626474
Githeko Andrew K,17626474
Downs Tim,17626474
Opere Alfred,17626474
Kavumvuli Robert,17626474
Kirumira Edward,17626474
Ogallo Laban,17626474
Mugambi Paul,17626474
Apindi Eugene,17626474
Githui Faith,17626474
Kathuri James,17626474
Olaka Lydia,17626474
Sigalla Rehema,17626474
Nanyunja Robinah,17626474
Baguma Timothy,17626474
Achola Pius,17626474
Ochola John B,17618664
Lwande Wilber,17618664
Thiong'o Thuku,17618664
Rogo Lucie,17618664
Herrmann Rafael,17618664
Schepers Eric,17618664
Bagine Richard,17618664
Mungai Paul,17618664
Ndiege Isaiah O,17618664
Githui W A,17609057
Matu S W,17609057
Tunge N,17609057
Juma E,17609057
Mathenge Wanjiku,17608561
Nkurikiye John,17608561
Limburg Hans,17608561
Kuper Hannah,17608561
Njuguna P W,17608301
Mungala-Odera V,17608301
Chong W K,17608301
Meehan R A,17608301
Newton C R J C,17608301
Kibe Lydiah W,17604514
Mbogo Charles M,17604514
Keating Joseph,17604514
Molyneux Sassy,17604514
Githure John I,17604514
Beier John C,17604514
Rukunga G M,17601685
Muregi F W,17601685
Tolo F M,17601685
Omar S A,17601685
Mwitari P,17601685
Muthaura C N,17601685
Omlin F,17601685
Lwande W,17601685
Hassanali A,17601685
Githure J,17601685
Iraqi F W,17601685
Mungai G M,17601685
Kraus W,17601685
Kofi-Tsekpo W M,17601685
Rachier C O,17601005
Gikundi E,17601005
Balmer D H,17601005
Robson M,17601005
Hunt K F,17601005
Cohen N,17601005
Butt F M A,17600984
Chindia M L,17600984
Wakoli K A,17600984
Karimurio J,17600982
Ilako F,17600982
Gichangi M,17600982
Sang C K,17600980
Sekadde-Kigondu C,17600980
Muchiri L,17600980
Koigi-Kamau R,17600979
Kabare L W,17600979
Machoki J M,17600979
Busakhala W,17600978
Joshi M D,17600978
Abinya N O,17600978
Amayo A,17600978
Abwao H O,17600978
Foglia G,17599780
Sateren W B,17599780
Renzullo P O,17599780
Bautista C T,17599780
Langat L,17599780
Wasunna M K,17599780
Singer D E,17599780
Scott P T,17599780
Robb M L,17599780
Birx D L,17599780
Kinyanjui Samson M,17598897
Conway David J,17598897
Lanar David E,17598897
Marsh Kevin,17598897
Saidi H,17598670
Mohammed U,17598670
Machoki M,17598670
Kivihya-Ndugga L,17598668
Van Cleeff M,17598668
Nyamwaya J,17598668
Miheso B,17598668
Ndalo E,17598668
Odhiambo J,17598668
Klatser P,17598668
Jowi J O,17598667
Mativo P M,17598667
Musoke S S,17598667
Orwa J A,17598665
Mwitari P G,17598665
Matu E N,17598665
Rukunga G M,17598665
Nangáyo F L O,17598301
Hill M G,17598301
Wright D J,17598301
Newton Leonard E,17594513
Karanja Robert M,17594281
Gatei Wangeci,17594281
Wamae Njeri,17594281
Ngugi Elizabeth N,17589374
Chakkalackal Michelle,17589374
Sharma Anjali,17589374
Bukusi Elizabeth,17589374
Njoroge Betty,17589374
Kimani Joshua,17589374
MacDonald Kelly S,17589374
Bwayo Job J,17589374
Cohen Craig R,17589374
Moses Stephen,17589374
Kaul Rupert,17589374
Mwenda J M,17581035
Johnson P M,17581035
Rote N S,17581035
Langat D K,17581035
Flanagan B F,17581035
Zehyle E,17581033
Magambo J K,17581033
Wachira J,17581033
Gikandi A,17581033
Njoroge E M,17581033
Andayi F M,17581032
Oloo J O,17581032
Orege P A,17581032
Ohenga J W,17581032
K'omollo J W,17581032
Were M,17581032
Langat D K,17581017
Wango E O,17581017
Owiti G O,17581017
Omollo E O,17581017
Mwenda J M,17581017
Andayi F M,17581015
Ghenga W J,17581015
Orege P A,17581015
Magambo J K,17581013
Zeyhle E,17581013
Wachira T,17581013
Maina N W,17581012
Kinyanjui B,17581012
Onyango J D,17581012
Auma J E,17581012
Croj S,17581012
Langat D K,17581011
Mwenda J M,17581011
Koech D K,17581008
Mc'ligeyo S O,17580996
Mungai J M,17580995
Magambo J K,17580993
Ngumbi P M,17580991
Lrungu L W,17580991
Robert L I,17580991
Gordon D M,17580991
Githure J L,17580991
Ikamari L,17580989
Kofi-Tsekpo M W,17580988
Kioy D W,17580988
Kokwaro G O,17580987
Kihara J H,17572368
Muhoho N,17572368
Njomo D,17572368
Mwobobia I K,17572368
Josyline K,17572368
Mitsui Y,17572368
Awazawa T,17572368
Amano T,17572368
Mwandawiro C,17572368
Muthaura C N,17572031
Rukunga G M,17572031
Chhabra S C,17572031
Omar S A,17572031
Guantai A N,17572031
Gathirwa J W,17572031
Tolo F M,17572031
Mwitari P G,17572031
Keter L K,17572031
Kirira P G,17572031
Kimani C W,17572031
Mungai G M,17572031
Njagi E N M,17572031
Gitau C W,17570392
Gundersen-Rindal D,17570392
Pedroni M,17570392
Mbugi P J,17570392
Dupas S,17570392
Kahi A K,17565064
Hirooka H,17565064
Duvail Stéphanie,17562084
Hamerlynck Olivier,17562084
Yé Yazoumé,17559638
Louis Valérie R,17559638
Simboro Séraphin,17559638
Sauerborn Rainer,17559638
Ondrusova A,17558370
Kalavsky E,17558370
Rudinsky B,17558370
Freybergh F P,17558370
Bauer F,17558370
Miklosko Jozef,17558370
Huttova M,17558370
Kisac P,17558370
Cauda R,17558370
Shaffer Douglas N,17558336
Bautista Christian T,17558336
Sateren Warren B,17558336
Sawe Frederick K,17558336
Kiplangat Stanley C,17558336
Miruka Argwings O,17558336
Renzullo Philip O,17558336
Scott Paul T,17558336
Robb Merlin L,17558336
Michael Nelson L,17558336
Birx Deborah L,17558336
Sergon Kibet,17556634
Yahaya Ali Ahmed,17556634
Brown Jennifer,17556634
Bedja Said A,17556634
Mlindasse Mohammed,17556634
Agata Naphtali,17556634
Allaranger Yokouide,17556634
Ball Mamadou D,17556634
Powers Ann M,17556634
Ofula Victor,17556634
Onyango Clayton,17556634
Konongoi Limbaso S,17556634
Sang Rosemary,17556634
Njenga M Kariuki,17556634
Breiman Robert F,17556634
Makanya A N,17553103
Tschanz S A,17553103
Haenni B,17553103
Burri P H,17553103
Kimani-Murage Elizabeth Wambui,17551841
Ngindu Augustine M,17551841
Yé Y,17550643
Sauerborn R,17550643
Séraphin S,17550643
Hoshen M,17550643
Geibel Scott,17545712
van der Elst Elisabeth M,17545712
King'ola Nzioki,17545712
Luchters Stanley,17545712
Davies Alun,17545712
Getambu Esther M,17545712
Peshu Norbert,17545712
Graham Susan M,17545712
McClelland R Scott,17545712
Sanders Eduard J,17545712
Keverenge-Ettyang Grace Adisa,17542113
van Marken Lichtenbelt Wauter,17542113
Esamai Fabian,17542113
Saris Wim,17542113
Marston Barbara J,17538002
Macharia Doris K,17538002
Nga'nga Lucy,17538002
Wangai Mary,17538002
Ilako Festus,17538002
Muhenje Odylia,17538002
Kjaer Mette,17538002
Isavwa Anthony,17538002
Kim Andrea,17538002
Chebet Kenneth,17538002
DeCock Kevin M,17538002
Weidle Paul J,17538002
Tornheim Jeffrey A,17537660
Manya Ayub S,17537660
Oyando Norbert,17537660
Kabaka Stewart,17537660
Breiman Robert F,17537660
Feikin Daniel R,17537660
Kikuvi G M,17536935
Schwarz S,17536935
Ombui J N,17536935
Mitema E S,17536935
Kehrenberg C,17536935
Amin Abdinasir A,17535417
Zurovac Dejan,17535417
Kangwana Beth B,17535417
Greenfield Joanne,17535417
Otieno Dorothy N,17535417
Akhwale Willis S,17535417
Snow Robert W,17535417
Mireji Paul O,17532467
Keating Joseph,17532467
Hassanali Ahmed,17532467
Mbogo Charles M,17532467
Nyambaka Hudson,17532467
Kahindi Samuel,17532467
Beier John C,17532467
Andang'o Pauline Ea,17531887
Ayah Rosemary,17531887
Mwaniki David L,17531887
Kubata Bruno Kilunga,17531535
Duszenko Michael,17531535
Martin K Samuel,17531535
Urade Yoshihiro,17531535
Yé Yazoumé,17531102
Kimani-Murage Elizabeth,17531102
Kebaso John,17531102
Mugisha Frederick,17531102
Yé Y,17524244
Traoré C,17524244
Meissner P,17524244
Coulibaly B,17524244
Becher H,17524244
Müller O,17524244
Obonyo C O,17524243
Taylor W,17524243
Ekvall H,17524243
Kaneko A,17524243
Ter Kuile F,17524243
Olliaro P,17524243
Bjorkman A,17524243
Oloo A J,17524243
Idro Richard,17519413
Ndiritu Moses,17519413
Ogutu Bernhards,17519413
Mithwani Sadik,17519413
Maitland Kathryn,17519413
Berkley James,17519413
Crawley Jane,17519413
Fegan Gregory,17519413
Bauni Evasius,17519413
Peshu Norbert,17519413
Marsh Kevin,17519413
Neville Brian,17519413
Newton Charles,17519413
Okumu Fredros O,17519000
Knols Bart G J,17519000
Fillinger Ulrike,17519000
Lwembe Raphael,17516531
Ochieng Washingtone,17516531
Panikulam Annie,17516531
Mongoina Charles O,17516531
Palakudy Tresa,17516531
Koizumi Yusuke,17516531
Kageyama Seiji,17516531
Yamamoto Naohiko,17516531
Shioda Tatsuo,17516531
Musoke Rachel,17516531
Owens Mary,17516531
Songok Elijah M,17516531
Okoth Frederick A,17516531
Ichimura Hiroshi,17516531
Abuya Timothy O,17493270
Mutemi Wilfred,17493270
Karisa Baya,17493270
Ochola Sam A,17493270
Fegan Greg,17493270
Marsh Vicki,17493270
Raassen Tom J I P,17492390
Verdaasdonk Emiel G G,17492390
Vierhout Mark E,17492390
Yorston D,17491999
Wood M,17491982
Karimurio J,17491966
Cox I,17491960
Stevens S,17491960
Harrell J,17491939
Larson N D,17491939
Menza E,17491939
Mboti A,17491939
Cox Ingrid,17491862
Powdrill Sam,17491816
Cox Ingrid,17491807
Cox Ingrid,17491798
Githeko Kibata,17491797
Roberts Helen,17491777
Dharani N,17487435
Onyari J M,17487435
Maina D M,17487435
Mavuti K M,17487435
Etiégni L,17486830
Oricho O D,17486830
Ofosu-Asiedu K,17486830
Senelwa K A,17486830
Surtan K G,17486830
Omutange E S,17486830
Muthaura C N,17486688
Rukunga G M,17486688
Chhabra S C,17486688
Omar S A,17486688
Guantai A N,17486688
Gathirwa J W,17486688
Tolo F M,17486688
Mwitari P G,17486688
Keter L K,17486688
Kirira P G,17486688
Kimani C W,17486688
Mungai G M,17486688
Njagi E N M,17486688
Torto Baldwyn,17483478
Boucias Drion G,17483478
Arbogast Richard T,17483478
Tumlinson James H,17483478
Teal Peter E A,17483478
Neville Miller Ann,17478642
Rubin Donald L,17478642
Otieno D O,17472943
Schmidt M W T,17472943
Kurz-Besson C,17472943
Lobo Do Vale R,17472943
Pereira J S,17472943
Tenhunen J D,17472943
Okech Bernard A,17470293
Gouagna Louis C,17470293
Yan Guiyun,17470293
Githure John I,17470293
Beier John C,17470293
Ayieko Philip,17468655
English Mike,17468655
Bull Peter C,17467073
Kyes Sue,17467073
Buckee Caroline O,17467073
Montgomery Jacqui,17467073
Kortok Moses M,17467073
Newbold Chris I,17467073
Marsh Kevin,17467073
Karani A,17466304
De Vuyst H,17466304
Luchters S,17466304
Othigo J,17466304
Mandaliya K,17466304
Chersich M F,17466304
Temmerman M,17466304
Omwega A M,17455450
Oguta T J,17455450
Sehmi J K,17455450
Low Jan W,17449599
Arimond Mary,17449599
Osman Nadia,17449599
Cunguara Benedito,17449599
Zano Filipe,17449599
Tschirley David,17449599
Osero J S O,17447353
Otieno M F,17447353
Orago A S S,17447353
Okoth F,17447350
Mbuthia J,17447350
Gatheru Z,17447350
Murila F,17447350
Kanyingi F,17447350
Mugo F,17447350
Esamai F,17447350
Alavi Z,17447350
Otieno J,17447350
Kiambati H,17447350
Wanjuki N,17447350
Langat A C,17447348
Ogutu E,17447348
Kamenwa R,17447348
Simiyu D E,17447348
Were Maureen,17446148
Yé Yazoumé,17445255
Kyobutungi Catherine,17445255
Louis Valérie R,17445255
Sauerborn Rainer,17445255
Chuma Jane,17445135
Gilson Lucy,17445135
Molyneux Catherine,17445135
Mung'ala-Odera V,17439437
Newton C R J C,17439437
Cheison Seronei Chelulei,17432869
Wang Zhang,17432869
Xu Shi-Ying,17432869
Hawkins Claudia,17414931
Achenbach Chad,17414931
Fryda William,17414931
Ngare Duncan,17414931
Murphy Robert,17414931
Mwacharo J M,17405630
Okeyo A M,17405630
Kamande G K,17405630
Rege J E O,17405630
Saini Rajindar K,17404820
Hassanali Ahmed,17404820
Ayah R A,17391562
Mwaniki D L,17391562
Magnussen P,17391562
Tedstone A E,17391562
Marshall T,17391562
Alusala D,17391562
Luoba A,17391562
Kaestel P,17391562
Michaelsen K F,17391562
Friis H,17391562
Kutywayo V,17390800
Karanja L,17390800
Oduor G,17390800
Nyirenda S,17390800
Kirira Peter G,17381153
Rukunga Geoffrey M,17381153
Wanyonyi Alphonse W,17381153
Muthaura Charles N,17381153
Mungai Geoffrey M,17381153
Machocho Alex K,17381153
Ndiege Isaiah O,17381153
Mwangangi Joseph M,17378216
Mbogo Charles M,17378216
Muturi Ephantus J,17378216
Nzovu Joseph G,17378216
Githure John I,17378216
Yan Guiyun,17378216
Minakawa Noboru,17378216
Novak Robert,17378216
Beier John C,17378216
Manda H,17373953
Gouagna L C,17373953
Nyandat E,17373953
Kabiru E W,17373953
Jackson R R,17373953
Foster W A,17373953
Githure J I,17373953
Beier J C,17373953
Hassanali A,17373953
Zurovac Dejan,17367518
Ndhlovu Mickey,17367518
Sipilanyambe Nawa,17367518
Chanda Pascalina,17367518
Hamer Davidson H,17367518
Simon Jon L,17367518
Snow Robert W,17367518
Manguro Lawrence Onyango Arot,17365690
Lemmen Peter,17365690
Amuyunzu-Nyamongo M,17364385
Okeng'o L,17364385
Wagura A,17364385
Mwenzwa E,17364385
Wamwiri F N,17362597
Nkwengulila G,17362597
Clausen P-H,17362597
Tambi N E,17361766
Maina W O,17361766
Ndi C,17361766
Tonui Willy K,17360887
Titus Richard G,17360887
Wamalwa Dalton C,17356470
Farquhar Carey,17356470
Obimbo Elizabeth M,17356470
Selig Sara,17356470
Mbori-Ngacha Dorothy A,17356470
Richardson Barbra A,17356470
Overbaugh Julie,17356470
Emery Sandy,17356470
Wariua Grace,17356470
Gichuhi Christine,17356470
Bosire Rose,17356470
John-Stewart Grace,17356470
Younan M,17351174
Bornstein S,17351174
Karanja Robert M,17348754
Tonui Willy K,17348754
Wamae Njeri,17348745
Njenga Sammy M,17348745
Kisingu Wilfred M,17348745
Muthigani Pauline W,17348745
Kiiru Karanja,17348745
Yole Dorcas S,17348744
Obanda Vincent O,17348744
Kithome Kiio,17348744
Ochanda Horance,17348744
Yole Dorcas S,17348743
Gikuru Stephen K,17348743
Wango Emmanuel O,17348743
Kithome Kiio,17348743
Kiarie Simon,17348743
Limo Moses,17348743
Tonui Willy Kiprotich,17348738
Langat Simon K,17348737
Onyatta John O,17348737
Seaton Claire,17347177
Ignas James,17347177
Muchohi Simon,17347177
Kokwaro Gilbert,17347177
Maitland Kathryn,17347177
Thomson Alison H,17347177
Bosire Rose,17331027
John-Stewart Grace C,17331027
Mabuka Jennifer M,17331027
Wariua Grace,17331027
Gichuhi Christine,17331027
Wamalwa Dalton,17331027
Ruzinski John,17331027
Goodman Richard,17331027
Lohman Barbara,17331027
Mbori-Ngacha Dorothy A,17331027
Overbaugh Julie,17331027
Farquhar Carey,17331027
Ilatsia E D,22444283
Muasya T K,22444283
Muhuyi W B,22444283
Kahi A K,22444283
Ohaga S O,17324481
Kokwaro E D,17324481
Ndiege I O,17324481
Hassanali A,17324481
Saini R K,17324481
Wittemyer George,17320085
Ganswindt André,17320085
Hodges Keith,17320085
Njenga S M,17316502
Wamae C N,17316502
Mwandawiro C S,17316502
Molyneux D H,17316502
van Eijk Anna M,17313505
Ayisi John G,17313505
Slutsker Laurence,17313505
Ter Kuile Feiko O,17313505
Rosen Daniel H,17313505
Otieno Juliana A,17313505
Shi Ya-Ping,17313505
Kager Piet A,17313505
Steketee Richard W,17313505
Nahlen Bernard L,17313505
Wasike R,17310685
Saidi H,17310685
Khainga S O,17310684
Sang C K,17310678
Kigondu C S,17310678
Muchiri L,17310678
Kiulia Nicholas M,17308325
Mwenda Jason M,17308325
Nyachieo Atunga,17308325
Nyaundi Julia K,17308325
Steele Andrew D,17308325
Taylor Maureen B,17308325
Perry B D,17308024
Rich K M,17308024
Kamanda Ngugi David,17304624
Khamis Tsanuo Muniru,17304624
Iddi Boga Hamadi,17304624
Atkinson Sarah H,17304451
Mwangi Tabitha W,17304451
Uyoga Sophie M,17304451
Ogada Edna,17304451
Macharia Alex W,17304451
Marsh Kevin,17304451
Prentice Andrew M,17304451
Williams Thomas N,17304451
Bii Christine C,17302744
Makimura Koichi,17302744
Abe Shigeru,17302744
Taguchi Haruhiko,17302744
Mugasia Olga M,17302744
Revathi Gutura,17302744
Wamae Njeri C,17302744
Kamiya Shigeru,17302744
Mathenge Wanjiku,17300635
Kuper Hannah,17300635
Myatt Mark,17300635
Foster Allen,17300635
Gilbert Clare,17300635
Wango Emmanuel O,17298155
Tabifor Henry N,17298155
Muchiri Lucy W,17298155
Sekadde-Kigondu Christine,17298155
Makawiti Dominic W,17298155
Munene Elephas,17298154
Songok Elijah,17298154
Nyamongo John A,17298154
Langat Daudi K,17298154
Otsyula Moses,17298154
Rukunga Geoffrey M,17298148
Kofi-Tsekpo Mawuli W,17298148
Kurokawa Masahiko,17298148
Kageyama Seiji,17298148
Mungai Geoffrey M,17298148
Muli John M,17298148
Tolo Festus M,17298148
Kibaya Rukia M,17298148
Muthaura Charles N,17298148
Kanyara James N,17298148
Tukei Peter M,17298148
Shiraki Kimiyasu,17298148
Nordberg Erik,17298142
Mwobobia Isaac,17298142
Muniu Erastus,17298142
Lodenyo Hudson,17298139
Rana Fasana,17298139
Mutuma Geoffrey Z,17298139
Kabanga John M,17298139
Kuria Julius K,17298139
Okoth Fredrick A,17298139
Lodenyo Hudson,17298131
Gitau Jane,17298131
Kariuki Samuel,17298127
Mwituria Joyce,17298127
Munyalo Agnes,17298127
Revathi Gunturu,17298127
Onsongo Joyce,17298127
Matete George O,17298120
Kisivuli Jackton A,17298120
Kimei Baptista M,17298118
Chhabra Sumesh C,17298118
Nyagah Gathu,17298118
Okoth Sheila Adhiambo,17298116
Ohingo Mercy,17298116
Tarus Paul K,17298115
Chhabra Sumesh C,17298115
Lang'at-Thoruwa Caroline,17298115
Wanyonyi Alphonse W,17298115
Ikamari Lawrence D,17298114
Ikamari Lawrence D E,17298113
Amukoye Evans Inyangala,17298112
Kofi-Tsekpo Mawuli,17298111
Migele John,17297048
Ombeki Sam,17297048
Ayalo Mary,17297048
Biggerstaff Matthew,17297048
Quick Robert,17297048
Miller Ann Neville,17295074
Rubin Donald L,17295074
Odiere M,17294916
Bayoh M N,17294916
Gimnig J,17294916
Vulule J,17294916
Irungu L,17294916
Walker E,17294916
Kagira J M,17294427
Ngotho M,17294427
Thuita J K,17294427
Maina N W,17294427
Hau J,17294427
Graham Simon P,17291333
Honda Yoshikazu,17291333
Pellé Roger,17291333
Mwangi Duncan M,17291333
Glew E Jane,17291333
de Villiers Etienne P,17291333
Shah Trushar,17291333
Bishop Richard,17291333
van der Bruggen Pierre,17291333
Nene Vishvanath,17291333
Taracha Evans L N,17291333
Mochabo M O K,17283727
Kitala P M,17283727
Gathura P B,17283727
Ogara W O,17283727
Eregae E M,17283727
Kaitho T D,17283727
Catley A,17283727
Maina Naomi W N,17275053
Oberle Michael,17275053
Otieno Charles,17275053
Kunz Christina,17275053
Maeser Pascal,17275053
Ndung'u Joseph M,17275053
Brun Reto,17275053
Carroll Jennifer I,17273397
Odero Wilson,17258509
Rotich Joseph,17258509
Yiannoutsos Constantin T,17258509
Ouna Tom,17258509
Tierney William M,17258509
Shililu Josephat,17255237
Mbogo Charles,17255237
Ghebremeskel Tewolde,17255237
Githure John,17255237
Novak Robert,17255237
Mwangangi Joseph,17249341
Shililu Josephat,17249341
Muturi Ephantus,17249341
Gu Weidong,17249341
Mbogo Charles,17249341
Kabiru Ephantus,17249341
Jacob Benjamin,17249341
Githure John,17249341
Novak Robert,17249341
Makanya A N,17244646
Hlushchuk R,17244646
Baum O,17244646
Velinov N,17244646
Ochs M,17244646
Djonov V,17244646
Mungube E O,17243475
Bauni S M,17243475
Tenhagen B A,17243475
Wamae L W,17243475
Nginyi J M,17243475
Mugambi J M,17243475
Kahi A K,17235019
Oguni T,17235019
Sumio Y,17235019
Hirooka H,17235019
Perry Brian,17234933
Sones Keith,17234933
Guchu Salome M,17234222
Yenesew Abiy,17234222
Tsanuo Muniru K,17234222
Gikonyo Nicholas K,17234222
Pickett John A,17234222
Hooper Antony M,17234222
Hassanali Ahmed,17234222
Amin Abdinasir A,17227778
Walley Tom,17227778
Kokwaro Gilbert O,17227778
Winstanley Peter A,17227778
Snow Robert W,17227778
Lalah J O,17219300
Wandiga S O,17219300
Wesongah J O,17217404
Murilla G A,17217404
Guantai A N,17217404
Elliot C,17217404
Fodey T,17217404
Cannavan A,17217404
Njoroge Grace N,17207950
Bussmann Rainer W,17207950
Wacira Daniel G,17207158
Hill Jenny,17207158
McCall P J,17207158
Kroeger Axel,17207158
Le Ru B P,17201973
Ong'amo G O,17201973
Moyal P,17201973
Ngala L,17201973
Musyoka B,17201973
Abdullah Z,17201973
Cugala D,17201973
Defabachew B,17201973
Haile T A,17201973
Matama T Kauma,17201973
Lada V Y,17201973
Negassi B,17201973
Pallangyo K,17201973
Ravolonandrianina J,17201973
Sidumo A,17201973
Omwega C O,17201973
Schulthess F,17201973
Calatayud P A,17201973
Silvain J F,17201973
Graham Simon P,17197038
Saya Rosemary,17197038
Awino Elias,17197038
Ngugi Daniel,17197038
Nyanjui John K,17197038
Hecker Rolf,17197038
Taracha Evans L N,17197038
Nene Vishvanath,17197038
Bukusi Elizabeth A,17195765
Steele Matthew,17195765
Cohen Craig R,17195765
