pmid,allauthors,num_label
24516075,Ondiek Johnson,23016
24516075,Pals Sherri,24247
24516075,McLellan-Lemal Eleanor,16190
24516075,Chen Robert T,3982
24516075,Chege Wairimu,3930
24516075,Gray Kristen Mahle,7771
24515945,DuVall Adam S,5446
24515945,Fairley Jessica K,6065
24515945,Sutherland Laura,28170
24515945,Bustinduy Amaya L,3424
24515945,Mungai Peter L,17898
24515945,Muchiri Eric M,17322
24515945,Malhotra Indu,14999
24515945,Kitron Uriel,12280
24515945,King Charles H,11844
24507629,Irimu Grace W,9317
24507629,Greene Alexandra,7796
24507629,Gathara David,6861
24507629,Kihara Harrison,11519
24507629,Maina Christopher,14719
24507629,Mbori-Ngacha Dorothy,15884
24507629,Zurovac Dejan,31677
24507629,Migiro Santau,16525
24507629,English Mike,5876
24506023,Raina S K,25194
24504006,Kiarie James N,11370
24500607,Kimani S,11721
24500607,Moterroso V,17183
24500607,Morales P,17052
24500607,Wagner J,29662
24500607,Kipruto S,12056
24500607,Bukachi F,3292
24500607,Maitai C,14825
24500607,Tshala-Katumbay D,29037
24498919,Jaoko Walter,9558
24498914,Kiige S G,11545
24498914,Mutiso J M,18513
24498914,Laban L T,13174
24498914,Khayeka-Wandabwa C,11303
24498914,Anjili C O,1220
24498914,Ingonga J,9246
24498914,Gicheru M M,7128
24497868,Wanzala Wycliffe,30339
24494926,Gachie B M,6642
24494926,Kagira J M,10069
24494926,Karanja S M,10624
24494926,Waema M W,29604
24494926,Ngotho J M,20169
24494926,Maina N W N,14771
24494058,Theuri Gitahi,28597
24494058,Kiplamai Festus,12023
24492859,Okello George,22269
24492859,Njagi Kiambo,20403
24490872,Otieno Gabriel,23727
24490872,Githinji Sophie,7388
24490872,Jones Caroline,9763
24490872,Snow Robert W,27602
24490872,Talisuna Ambrose,28302
24490872,Zurovac Dejan,31677
24490085,Patel Kirtika,24392
24490085,Wakhisi Johnston,29782
24490085,Mining Simeon,16642
24490085,Mwangi Ann,18854
24489903,Church Julie,4285
24489678,Olack Beatrice,22505
24489678,Feikin Daniel R,6183
24489678,Cosmas Leonard O,4593
24489678,Odero Kennedy O,21708
24489678,Okoth George O,22406
24489678,Montgomery Joel M,16999
24489678,Breiman Robert F,3059
24482351,English Mike,5876
24482351,Gathara David,6861
24482351,Mwinga Stephen,19152
24482351,Ayieko Philip,1672
24482351,Opondo Charles,23389
24482351,Aluvaala Jalemba,916
24482351,Kihuba Elesban,11539
24482351,Mwaniki Paul,18995
24482351,Were Fred,30703
24482351,Irimu Grace,9316
24482351,Wasunna Aggrey,30456
24482351,Mogoa Wycliffe,16843
24482351,Nyamai Rachel,20996
24478446,Harrington John,8305
24475159,Mwangi Ann,18854
24475159,Ayaya Samuel O,1648
24475159,Tenge Constance,28504
24475159,Nyandiko Winstone M,21090
24472156,Ogutu Bernhards R,22099
24472156,Onyango Kevin O,23261
24472156,Koskei Nelly,12716
24472156,Omondi Edgar K,22867
24472156,Ongecha John M,23100
24472156,Otieno Godfrey A,23732
24472156,Obonyo Charles,21419
24472156,Otieno Lucas,23756
24472156,Eyase Fredrick,6038
24472156,Johnson Jacob D,9721
24472156,Omollo Raymond,22826
24472156,Perkins Douglas J,24577
24472156,Akhwale Willis,654
24472156,Juma Elizabeth,9867
24470562,McCann Robert S,16063
24470562,Ochomo Eric,21611
24470562,Bayoh M Nabie,2180
24470562,Vulule John M,29525
24470562,Hamel Mary J,8166
24470562,Gimnig John E,7264
24470562,Hawley William A,8441
24470562,Walker Edward D,29838
24470064,Bugeme David Mugisho,3288
24470064,Knapp Markus,12385
24470064,Ekesi Sunday,5710
24470064,Chabi-Olaye Adenirin,3750
24470064,Boga Hamadi Iddi,2781
24470064,Maniania Nguya Kalemba,15159
24469303,Onywera Vincent O,23313
24469303,Blanchard Claire,2689
24468561,Egonyu James Peter,5669
24468561,Ekesi Sunday,5710
24468561,Kabaru Jacques,9961
24468561,Irungu Lucy,9338
24468561,Torto Baldwyn,28938
24468449,Stein Otto R,27886
24467776,Wakaba Mabel,29770
24467776,Mbindyo Patrick,15822
24467776,Ochieng Jacob,21523
24467776,Kiriinya Rose,12123
24467776,Todd Jim,28829
24467776,Waudo Agnes,30510
24467776,Noor Abdisalan,20783
24467776,Rakuom Chris,25231
24467776,Rogers Martha,25771
24467776,English Mike,5876
24467512,Marshall K,15335
24465998,Maputla Nakedi,15202
24465764,Korir Anne,12641
24465764,Mauti Nathan,15691
24465764,Mutuma Geoffrey,18626
24465764,Mwamba Peter M,18798
24465764,Oyiro Peter O,24141
24465764,Mwanda Walter O,18820
24465570,Hammitt Laura L,8189
24465570,Ojal John,22164
24465570,Bashraheil Mahfudh,2081
24465570,Morpeth Susan C,17095
24465570,Karani Angela,10586
24465570,Scott J Anthony G,26707
24464242,Ochodo Charles,21570
24464242,Ndetei D M,19592
24464242,Moturi W N,17200
24464242,Otieno J O,23742
24463784,Bigham Abigail W,2548
24463784,Mackelprang Romel D,14506
24463784,Celum Connie,3727
24463784,De Bruyn Guy,4973
24463784,Beima-Sofie Kristin,2277
24463784,John-Stewart Grace,9704
24463784,Ronald Allan,25818
24463784,Mugo Nelly R,17466
24463784,Buckingham Kati,3264
24463784,Bamshad Michael J,1907
24463784,Mullins James I,17763
24463784,McElrath M J,16127
24463784,Lingappa Jairam R,13907
24462406,Otieno Nancy A,23768
24462406,Nyawanda Bryan O,21171
24462406,Audi Allan,1542
24462406,Emukule Gideon,5853
24462406,Lebo Emmaculate,13520
24462406,Bigogo Godfrey,2549
24462406,Ochola Rachel,21591
24462406,Muthoka Phillip,18451
24462406,Widdowson Marc-Alain,30841
24462406,Shay David K,27004
24462406,Burton Deron C,3395
24462406,Breiman Robert F,3059
24462406,Katz Mark A,10925
24462406,Mott Joshua A,17192
24462194,Elsawalhy A,5802
24462194,Wabacha J,29536
24461306,Wong Joshua M,31096
24461306,Nyachieo Dhillon O,20913
24461306,Benzekri Noelle A,2370
24461306,Cosmas Leonard,4592
24461306,Ondari Daniel,22998
24461306,Montgomery Joel M,16999
24461306,Williamson John M,30946
24461306,Breiman Robert F,3059
24458247,Ngigi Anastasiah,20116
24458247,Getenga Zachary,7048
24458247,Boga Hamadi,2779
24458247,Ndalut Paul,19510
24456757,Hassan Amin S,8380
24456757,Nabwera Helen M,19269
24456757,Mwaringa Shalton M,19037
24456757,Obonyo Clare A,21421
24456757,Sanders Eduard J,26334
24456757,Rinke de Wit Tobias F,25615
24456757,Cane Patricia A,3584
24456757,Berkley James A,2403
24455291,Olaho-Mukani William,22516
24454970,Omollo Raymond,22826
24454970,Wasunna Monique,30463
24454970,Kimutai Robert,11814
24454917,Nyanga Billy,21097
24454917,Izulla Preston,9424
24454917,Kimani Joshua,11705
24454917,Kimwaki Steve,11821
24454703,Njomo Doris W,20590
24454703,Mukoko Dunstan A,17655
24454703,Nyamongo Nipher K,21043
24454347,Okalebo Faith Apoelot,22221
24454347,Guantai Anastasia Nkatha,7890
24453249,Gitau Evelyn N,7313
24453249,Tuju James,29080
24453249,Karanja Henry,10604
24453249,Stevenson Liz,27951
24453249,Requena Pilar,25490
24453249,Kimani Eva,11687
24453249,Olotu Ally,22609
24453249,Kimani Domtila,11682
24453249,Marsh Kevin,15321
24453249,Bull Peter,3325
24453249,Urban Britta C,29212
24452611,Nasimolo Johnson,19441
24452611,Kiama Stephen Gitahi,11340
24452611,Gathumbi Peter Karuri,6901
24452611,Makanya Andrew Ndegwa,14870
24452611,Kagira John Maina,10072
24449434,Jemutai Julie,9606
24447854,Yego Faith,31342
24447854,D'Este Catherine,4775
24447854,Byles Julie,3490
24447854,Williams Jennifer Stewart,30918
24447854,Nyongesa Paul,21223
24447412,Coeytaux Francine,4399
24447412,Hessini Leila,8611
24447412,Obbuyi Albert,21360
24447412,Oguttu Monica,22090
24447412,Osur Joachim,23610
24447412,Shuken Kristen,27175
24447063,Ibinda Fredrick,9123
24447063,Mbuba Caroline K,15903
24447063,Kariuki Symon M,10762
24447063,Chengo Eddie,4008
24447063,Ngugi Anthony K,20186
24447063,Odhiambo Rachael,21773
24447063,Lowe Brett,14108
24447063,Fegan Greg,6171
24447063,Carter Julie A,3668
24447063,Newton Charles R,19901
24445338,Kimanga Davies O,11674
24445338,Ogola Samuel,22038
24445338,Umuro Mamo,29186
24445338,Ng'ang'a Anne,19928
24445338,Kimondo Lucy,11793
24445338,Murithi Patrick,18084
24445338,Muttunga James,18567
24445338,Waruiru Wanjiru,30418
24445338,Mohammed Ibrahim,16882
24445338,Sharrif Shahnaaz,26989
24445338,De Cock Kevin M,4979
24445338,Kim Andrea A,11618
24445079,Midega Charles A O,16508
24445079,Khan Zeyaur R,11281
24443873,Mackinnon Margaret J,14514
24443586,Xu Hongwei,31234
24443586,Mberu Blessing U,15808
24443586,Goldberg Rachel E,7565
24443586,Luke Nancy,14188
24443454,Ngugi Anthony K,20186
24443454,Bottomley Christian,2930
24443454,Fegan Gregory,6173
24443454,Chengo Eddie,4008
24443454,Odhiambo Rachael,21773
24443454,Bauni Evasius,2157
24443454,Neville Brian,19867
24443454,Kleinschmidt Immo,12361
24443454,Sander Josemir W,26331
24443454,Newton Charles R,19901
24442573,Wekesa Sabenzia N,30634
24442573,Namatovu Alice,19355
24442573,Sangula Abraham K,26398
24442573,Dhikusooka Moses T,5179
24442573,Muwanika Vincent B,18679
24442573,Tjørnehøj Kirsten,28820
24442233,Kahle Erin M,10114
24442233,Kashuba Angela,10836
24442233,Baeten Jared M,1769
24442233,Fife Kenneth H,6283
24442233,Celum Connie,3727
24442233,Mujugira Andrew,17611
24442233,Essex Max,5962
24442233,De Bruyn Guy,4973
24442233,Wald Anna,29810
24442233,Donnell Deborah,5351
24442233,John-Stewart Grace,9704
24442233,Delany-Moretlwe Sinead,5062
24442233,Mugo Nelly R,17466
24442233,Farquhar Carey,6121
24442233,Lingappa Jairam R,13907
24442226,Heffron Renee,8488
24442226,Donnell Deborah,5351
24442226,Kiarie James,11369
24442226,Rees Helen,25408
24442226,Ngure Kenneth,20265
24442226,Mugo Nelly,17465
24442226,Were Edwin,30692
24442226,Celum Connie,3727
24442226,Baeten Jared M,1769
24440762,Rashid Khalid,25319
24440762,Wachira Francis N,29562
24440762,Nyariki James N,21146
24440762,Isaac Alfred O,9350
24439674,Lendvay Anja,13639
24439674,Otieno-Masaba Rose,23811
24439674,Wheeless Angie,30798
24439674,Kuria Shiphrah,12990
24439674,Steiner Markus J,27894
24439674,Chen Mario,3976
24439674,Feldblum Paul J,6194
24438827,MacLeod Jana B A,14369
24438827,Winkler Anne M,31007
24438827,Hillyer Christopher D,8675
24438827,Shaz Beth H,27007
24436770,Loyal Poonamjeet Kaur,14120
24436770,Butt Fawzia,3439
24436770,Ogeng'o Julius Alexander,22001
24429442,De Cock Kevin M,4979
24427272,Amendah Djesika D,978
24427272,Mohamed Shukri,16872
24421887,Virani Munir Z,29458
24421576,Rono Hillary,25835
24421257,Lajoie Julie,13231
24421257,Kimani Makubo,11712
24421257,Nyamiobo Francis,21032
24421257,Kaul Rupert,10941
24421257,Kimani Joshua,11705
24421257,Fowke Keith R,6467
24418560,Prentice Heather A,24983
24418560,Price Matthew A,25007
24418560,Porter Travis R,24907
24418560,Mugavero Michael J,17440
24418560,Sanders Eduard J,26334
24418560,Anzala Omu,1269
24418560,Amornkul Pauli N,1033
24418560,Hunter Eric,9052
24418560,Kaslow Richard A,10855
24418560,Tang Jianming,28337
24415469,Semagn Kassa,26811
24414247,Mutinda Wanzila Usyu,18507
24414247,Nyaga Philip Njeru,20926
24414247,Mbuthia Paul Gichohi,16021
24414247,Bebora Lilly Caroline,2210
24414247,Muchemi Gerald,17300
24413310,Curran Kathryn,4745
24413310,Ngure Kenneth,20265
24413310,Shell-Duncan Bettina,27031
24413310,Vusha Sophie,29526
24413310,Mugo Nelly R,17466
24413310,Heffron Renee,8488
24413310,Celum Connie,3727
24413310,Baeten Jared M,1769
24413043,Lehman Dara A,13595
24413043,Ronen Keshet,25824
24413043,Blish Catherine A,2713
24413043,Baeten Jared M,1769
24413043,Jalalian-Lechak Zahra,9505
24413043,Jaoko Walter,9558
24413043,Mandaliya Kishorchandra,15096
24413043,Richardson Barbra A,25562
24413043,McClelland R Scott,16084
24413043,Overbaugh Julie,23957
24413041,Kimani Daniel,11681
24413041,Kamau Rachel,10320
24413041,Ssempijja Victor,27795
24413041,Robinson Katherine,25706
24413041,Oluoch Tom,22665
24413041,Njeru Mercy,20503
24413041,Mwangi Jane,18901
24413041,Njogu David,20561
24413041,Kim Andrea A,11618
24413040,Ngugi Evelyn W,20202
24413040,Kim Andrea A,11618
24413040,Nyoka Raymond,21202
24413040,Ng'ang'a Lucy,19947
24413040,Mukui Irene,17667
24413040,Ng'eno Bernadette,19974
24413040,Rutherford George W,26086
24412210,Nyasembe Vincent O,21151
24412210,Teal Peter E A,28457
24412210,Sawa Patrick,26484
24412210,Tumlinson James H,29102
24412210,Borgemeister Christian,2861
24412210,Torto Baldwyn,28938
24411840,Kengara Fredrick Orori,11133
24411617,Marten R,15347
24411617,Waris A,30377
24411617,Friedman E A,6548
24411302,Drake Frederick Thurston,5415
24411302,Quiroga Elina,25117
24411302,Kariuki Hazel W,10724
24411302,Shisanya Kizito A,27134
24411302,Hotchkiss Matthew P,8888
24411302,Monroe-Wise Aliza,16990
24411302,Drake John K,5416
24411302,Mburu Joseph,15985
24411302,Farquhar Carey,6121
24411302,Flum David R,6384
24400011,Nyaboga Evans,20897
24400011,Njiru Joshua,20547
24400011,Nguu Edward,20282
24400011,Tripathi Leena,29011
24396087,Saidi Suleiman M,26195
24389257,Falconer Henrik,6076
24389257,Cuneo Silvio,4738
24389257,Chai Daniel,3759
24389257,Mwenda Jason,19101
24388651,Ongaya Asiko,23096
24388651,Huante Matthew B,8963
24388651,Mwangi Paul,18934
24388651,Keiser Philip H,11047
24388651,Amukoye Evans,1058
24388651,Endsley Janice J,5862
24388468,Tillekeratne L Gayani,28781
24388468,Linkin Darren R,13909
24388468,Obino Mariah,21402
24388468,Omar Afua,22692
24388468,Wanjiku Mary,30242
24388468,Holtzman David,8811
24388468,Cohn Jennifer,4429
24382344,Sidibe Myriam,27201
24379724,Onywera Vincent,23312
24378937,Cranmer Lisa M,4662
24378937,Kanyugo Mercy,10540
24378937,Jonnalagadda Sasi R,9796
24378937,Lohman-Payne Barbara,14030
24378937,Sorensen Bess,27709
24378937,Maleche Obimbo Elizabeth,14992
24378937,Wamalwa Dalton,29925
24378937,John-Stewart Grace C,9705
24378935,Ciaranello Andrea,4294
24378935,Lu Zhigang,14140
24378935,Ayaya Samuel,1647
24378935,Losina Elena,14088
24378935,Musick Beverly,18242
24378935,Vreeman Rachel,29511
24378935,Freedberg Kenneth A,6518
24378935,Abrams Elaine J,160
24378935,Dillabaugh Lisa,5245
24378935,Doherty Katie,5320
24378935,Ssali John,27791
24378935,Yiannoutsos Constantin T,31363
24378935,Wools-Kaloustian Kara,31137
24377784,Wesson Hadley K H,30765
24377784,Bachani Abdulgafoor M,1751
24377784,Wekesa John Masasabi,30626
24377784,Mburu Joseph,15985
24377784,Hyder Adnan A,9107
24377784,Stevens Kent A,27941
24377783,Stevens Kent A,27941
24377783,Paruk Fatima,24364
24377783,Bachani Abdulgafoor M,1751
24377783,Wesson Hadley H K,30764
24377783,Wekesa John M,30625
24377783,Mburu Joseph,15985
24377783,Mwangi Jonah M,18904
24377783,Saidi Hassan,26193
24377783,Hyder Adnan A,9107
24377774,Bachani Abdulgafoor M,1751
24377774,Hung Yuen Wai,9030
24377774,Mogere Stephen,16832
24377774,Akungah Daniel,711
24377774,Nyamari Jackim,21000
24377774,Stevens Kent A,27941
24377774,Hyder Adnan A,9107
24377175,Njuguna John,20693
24377175,Olieva Salim,22560
24377175,Muruka Charles,18165
24377175,Owek Collins,23978
24376515,Campagne Pascal,3560
24374365,Schmidt Claudia,26587
24374365,Jaoko Walter,9558
24374365,Omosa-Manyonyi Gloria,22922
24374365,Kaleebu Pontiano,10202
24374365,Mpendo Juliet,17240
24374365,Nanvubya Annet,19408
24374365,Karita Etienne,10691
24374365,Bayingana Roger,2174
24374365,Bekker Linda-Gail,2285
24374365,Nchabeleng Maphoshane,19494
24374365,Nyombayire Julien,21205
24374365,Stevens Gwynn,27938
24374365,Chetty Paramesh,4109
24374365,Lehrman Jennifer,13602
24374365,Cox Josephine,4635
24374365,Allen Susan,852
24374365,Dally Len,4816
24374365,Smith Carol,27544
24374365,Fast Patricia E,6136
24373527,Wafula Francis,29616
24373527,Agweyu Ambrose,547
24373527,Macintyre Kate,14502
24321111,van der Elst Elise M,31849
24321111,Smith Adrian D,27537
24321111,Gichuru Evanson,7180
24321111,Wahome Elizabeth,29679
24321111,Musyoki Helgar,18322
24321111,Muraguri Nicolas,18001
24321111,Fegan Greg,6171
24321111,Duby Zoe,5460
24321111,Bekker Linda-Gail,2285
24321111,Bender Bonnie,2332
24321111,Graham Susan M,7742
24321111,Operario Don,23343
24321111,Sanders Eduard J,26334
24321109,van der Elst Elise M,31849
24321109,Gichuru Evans,7179
24321109,Omar Anisa,22696
24321109,Kanungi Jennifer,10509
24321109,Duby Zoe,5460
24321109,Midoun Miriam,16520
24321109,Shangani Sylvia,26947
24321109,Graham Susan M,7742
24321109,Smith Adrian D,27537
24321109,Sanders Eduard J,26334
24321109,Operario Don,23343
31708646,Njuguna Irene,20687
31708646,Jaoko Walter,9558
31708646,Gichuhi Christine,7147
31708646,Ambler Gwen,963
31708646,Maleche-Obimbo Elizabeth,14994
31708646,Lohman-Payne Barbara,14030
31708646,John-Stewart Grace,9704
28713839,Wako Daniel M,29795
28713839,Montgomery Joel,16998
28713839,Neatherlin John,19781
28324435,Odongo B,21817
28324435,Ghislain M,7082
27621978,Meyer Michelle,16442
27621978,Elmer-DeWitt Molly,5793
27621978,Blat Cinthia,2703
27621978,Shade Starley B,26887
27621978,Kapule Ijaa,10569
27621978,Bukusi Elizabeth,3312
27621978,Cohen Craig R,4407
27621978,Abuogi Lisa,199
27382606,Ogeng'o Julius,21999
27382606,Olabu Beda,22503
27382606,Sinkeet Rankeet,27407
27382606,Ogeng'o Nafula M,22002
27382606,Elbusaid Hemedi,5743
27379288,Gachene Charles K,6639
27379288,Gicheru Patrick,7134
27355041,Duguma Lalisa,5474
27355041,Minang Peter,16632
27355005,Kawaka Fanuel,10971
27355005,Dida Mathews M,5226
27355005,Opala Peter A,23330
27355005,Ombori Omwoyo,22757
27355005,Maingi John,14807
27355005,Osoro Newton,23588
27355005,Muthini Morris,18440
27355005,Muoma John,17989
26835323,Kumon Kazuko,12916
26835323,Kaneko Yasuhiko,10439
26753130,Gachuki Thomas,6664
26753130,Sewe Risper,26870
26753130,Mwangi Jane,18901
26753130,Garcia Mary,6805
26753130,Umuro Mamo,29186
26462947,Kariithi Henry M,10666
26462947,Adunga Vincent,426
26462947,Obonyo Meshack,21428
26462824,Calatayud Paul-André,3529
26462824,Le Ru Bruno P,13490
26113894,Githuku Jane N,7418
26113894,Amwayi Samuel,1078
26113894,Gura Zeinab,7974
26113894,Omolo Jared,22837
26113894,Albright Leland,767
25954357,Alevras Dimitris,787
25954357,Kalton Alan,10219
25938112,Mwachaka Philip,18712
25938112,El-Busaidy Hemed,5734
25938112,Sinkeet Simeon,27410
25938112,Ogeng'o Julius,21999
25938110,Makanya A N,14867
25938110,Kavoi B M,10965
25927555,Galárraga Omar,6772
25927555,Wamai Richard,29916
25927555,Wang'ombe Joseph,30130
25918572,Odhiambo Fredrick,21745
25918572,Galgalo Tura,6748
25918572,Wences Arvelo,30671
25918572,Muchemi Onesmus Maina,17303
25918572,Kanyina Evalyne Wambui,10532
25918572,Tonui Juliana Chepkemoi,28890
25918572,Amwayi Samwel,1080
25918572,Boru Waqo,2881
25918472,Gower Emily W,7712
25918472,Kollmann Kh Martin,12563
25883724,Sisimwo Peter Kiteywo,27442
25883724,Mwaniki Peter Kabanya,18997
25883724,Bii Christine,2554
25852804,Mugure Gladys,17487
25852804,Karama Mohamed,10581
25852804,Kyobutungi Catherine,13129
25852804,Karanja Simon,10626
25852800,Opiyo Rose,23368
25852799,Kigen Gabriel,11488
25852799,Rotich Joseph,25953
25852799,Karimurio Jefitha,10682
25852799,Rono Hillary,25835
25852798,Mucheru Gerald Mburu,17308
25852798,Kikuvi Gideon Mutie,11574
25852798,Amwayi Samuel Anyangu,1079
25815092,Obonyo Mark,21426
25815092,Arvelo Wences,1391
25815092,Kadivane Samuel,10025
25815092,Orundu Moses,23512
25815092,Lankau Emily,13385
25815092,Gakuya Francis,6726
25815092,Munyua Peninah,17969
25815092,Githinji Jane,7382
25815092,Marano Nina,15226
25815092,Njenga Kariuki,20462
25815092,Omolo Jared,22837
25815092,Montgomery Joel,16998
25780503,Lu Megan,14134
25780503,Nolan Matt,20775
25780503,Lapidus Alla,13397
25780503,Cheng Jan-Fang,4002
25780503,Goodwin Lynne,7639
25780503,Pitluck Sam,24790
25780503,Huntemann Marcel,9049
25780503,Liolios Konstantinos,13919
25780503,Pagani Ioanna,24209
25780503,Mavromatis Konstantinos,15695
25780503,Ivanova Natalia,9407
25780503,Pati Amrita,24420
25780503,Chen Amy,3966
25780503,Palaniappan Krishna,24226
25780503,Jeffries Cynthia D,9596
25780503,Hauser Loren,8416
25780503,Land Miriam,13297
25780503,Mwirichia Romano,19163
25780503,Detter John C,5150
25780503,Woyke Tanja,31152
25780503,Eisen Jonathan A,5687
25780503,Markowitz Victor,15295
25780503,Hugenholtz Philip,8995
25780503,Kyrpides Nikos C,13139
24370263,Kimani-Murage Elizabeth W,11738
24370263,Kyobutungi Catherine,13129
24370263,Ezeh Alex C,6046
