pmid,num_label
25319450,30753
25319450,6658
25319450,12245
25319450,6895
25319450,20472
25319190,17498
25319190,5552
25319190,23563
25319190,15321
25318705,447
25318705,31589
25318705,7368
25318705,31281
25318695,20683
25318695,17181
25318695,26785
25318695,18256
25318695,13363
25318695,31844
25318695,27482
25318695,27446
25318695,31832
25318695,10864
29043171,11720
29043171,17551
29043171,26385
29043171,11564
29043171,10755
25316880,26846
25316880,12081
25316880,21964
25316880,576
25316880,5931
25316880,4565
25316880,20499
25316880,12570
25316880,17554
25316880,9382
25316880,22354
25313586,21678
25313586,3313
25313586,4407
25313586,31452
25313586,3558
25313586,16084
25313359,2997
25313359,22034
25312150,6940
25312150,30031
25312150,3
25309562,20897
25309562,29009
25309562,15171
25309562,29011
25304625,20784
25300863,1769
25300863,5351
25300863,17466
25300863,19524
25300863,28655
25300863,28366
25300863,3313
25300863,4407
25300863,30692
25300863,11369
25300863,6121
25300863,9704
25300863,11468
25300863,4544
25300863,8539
25300863,15418
25300863,6535
25300863,8055
25300863,1919
25300863,3727
25299866,3658
25299866,16146
25299866,5232
25299866,8427
25299866,27924
25299647,5293
25299647,14859
25299646,19254
25299646,14342
25299057,13618
25299057,15975
25299057,14637
25299057,17872
25299057,11523
25299057,18889
25299057,14738
25299057,11910
25299057,18621
25299057,16777
25298265,19235
25298265,5714
25297394,26324
25297394,9283
25297394,26443
25297394,22149
25297394,24281
25296926,26275
25296926,14853
25296926,4256
25296098,2167
25296098,13940
25296098,1746
25296098,18581
25296098,26334
25296098,11401
25296098,8055
25296098,25858
25296098,8540
25296098,1151
25296098,8961
25296098,25013
25296098,6779
25296095,16183
25296095,21097
25296095,11622
25296095,9424
25296095,13078
25296095,11711
25296095,26930
25296095,17465
25296095,27559
25296095,1265
25296095,11705
25296095,10941
25290939,21849
25290939,10760
25289640,19081
25289640,15094
25289635,58
25289635,18466
25289635,12092
25289635,3326
25288833,6003
25288833,19901
25288748,5976
25288748,16170
25288748,29357
25288748,31582
25288748,8726
25288748,13474
25288748,14981
25288748,24368
25288748,11068
25286166,25523
25286166,5428
25286166,12343
25286166,19324
25286166,1865
25286166,16387
25286166,13719
25286166,28767
25286166,11139
25286166,3900
25283123,10130
25282422,10097
25281905,22665
25281905,13067
25281905,27795
25281905,10884
25281905,13357
25281905,22322
25280739,26267
25280739,23368
25280739,19258
25276576,28849
25276576,16179
25276576,14508
25276576,1306
25276576,25162
25276576,13639
25276565,6476
25276565,21800
25276565,2027
25276565,24561
25276565,24462
25276562,8964
25276562,686
25276562,15420
25276562,3976
25276562,29350
25276549,14334
25276546,22533
25276546,2077
25276546,27653
25276546,27829
25276546,19694
25276546,15042
25274494,12192
25274494,5760
25274494,30122
25274494,314
25274494,17070
25274494,11184
25274494,20804
25274494,5593
25274494,858
25274494,30660
25271641,19657
25271641,26381
25271641,28887
25270172,4325
25270172,6717
25267261,30372
25267261,6173
25267261,12093
25267261,18325
25267261,14397
25267261,15321
25267261,30937
25267261,3326
30011656,11935
30011656,14913
30011656,27249
28367106,21089
28367106,1650
27030061,30937
25262392,20173
25261517,7083
25261492,26826
25261492,1753
25261492,8977
25261492,24883
25261492,517
25261492,26578
25261492,1802
25261492,27559
25260371,3366
25260371,8685
25260371,580
25260371,29887
25260371,31416
25260371,1152
25260371,28860
25260371,4326
25260371,21404
25260371,19814
25259704,30693
25259704,8488
25259704,17466
25259704,3727
25259704,17611
25259704,3313
25259704,1769
25257652,11350
25257652,28967
25255383,23967
25254657,28076
25254657,5710
25254657,15158
25254500,23562
25253710,11039
25247995,5134
25247995,23931
25247995,10884
25247995,23750
25247995,30941
25246690,22775
25246690,22113
25246690,1601
25246690,18300
25246690,17324
25246690,17003
25246690,26751
25246690,19158
25246030,24010
25246030,26381
25246030,27642
25246030,24781
25246030,15856
25246030,28938
25244646,13331
25244646,10159
25239449,1702
25239449,5827
25239449,12462
25239449,1535
25239449,8942
25239449,1647
25239449,8760
25239449,21089
25239449,29511
25239449,10240
25239449,3004
25238160,15321
25238160,2280
25237411,30362
25237411,20424
25237411,567
25237411,402
25237411,30703
25237411,29925
25237411,23532
25237411,15999
25237411,16862
25232920,3688
25232920,1386
25232920,5852
25232920,18448
25232920,15723
25232920,12702
25232920,21590
25232920,29699
25232920,6184
25232920,17190
25232920,3057
25232920,10923
25231525,19901
25230663,13477
25230663,24435
25230663,15024
25230663,28083
25230663,26629
25230663,13924
25230663,2382
25230663,20794
25230663,13750
25230663,25781
25230663,1685
25230663,6758
25230663,8184
25230663,8546
25230663,8734
25230663,9650
25230663,12285
25230663,12373
25230663,14671
25230663,17216
25230663,31009
25230663,28809
25230663,5677
25230663,27512
25230663,25429
25229704,14254
25229704,22862
25229704,15462
25229704,18338
25229704,16675
25229704,23131
25229704,13914
25229704,26381
25229408,19067
25229408,10022
25229408,19111
25229408,381
25229408,665
25229408,24986
25229408,14237
25229408,9033
25229408,29481
25229403,517
25229403,21756
25228256,15781
25228256,13902
25228256,6292
25227916,29616
25227916,219
25227916,997
25227916,7629
25226568,7945
25226568,745
25226568,19609
25226568,28153
25226568,31354
25226568,5897
25224621,6957
25224621,3313
25224616,14504
25224616,6026
25224616,28849
25224616,14508
25224616,11705
25224613,4572
25224613,16179
25224613,8462
25224613,21756
25224613,30110
25224613,517
25224612,27202
25224612,24200
25224612,28849
25224612,26113
25224612,14508
25224612,2760
25224612,7415
25223760,4025
25223760,14254
25223760,18539
25223760,17785
25223760,13857
25223760,23480
25223760,19964
25223760,26381
25223302,20384
25223302,27342
25223302,29367
25223302,17655
25223302,25454
25223302,6662
25223302,9559
25223302,5972
25222491,19654
25222491,21191
25220792,23147
25220792,30179
25220792,20390
29043184,15406
29043184,17734
29043184,29944
29043184,29629
29043184,15065
29043184,18547
29043184,29772
29043184,15789
29043184,948
29043184,14843
29043184,27693
25217406,23974
25217406,21971
25217406,441
25217406,24615
25217406,10839
25217406,22484
25217406,23290
25217406,13304
25217406,26381
25217406,15742
25216268,20449
25216268,17295
25216268,30248
25214619,1109
25214619,10278
25214619,30894
25214613,1349
25214613,31494
25211004,9325
25211004,23521
25211004,11690
25211004,16517
25211004,31354
25210976,22826
25210976,21535
25210976,18496
25210976,22828
25210976,24055
25210976,22326
25210976,30463
25210535,9984
25210535,5813
25210535,16910
25210535,2259
25209936,1308
25209936,4324
25209936,895
25209935,21947
25209488,7765
25209488,3677
25209487,3677
25209487,7765
25209487,6511
25209487,4266
25204863,29551
25204863,38
25204700,16305
25204700,11072
25204700,26996
25204564,21918
25204564,11572
25204564,10735
25204564,10755
25203619,15571
25202470,13796
25202470,11516
25202470,23470
25202470,22486
25202470,30515
25202470,28453
25202470,28775
25202470,11109
25202470,26381
25202470,15743
25201662,15164
25201662,31331
25201662,28696
25201662,25472
25201662,30891
25201662,1236
25201662,3249
25201662,9683
25201662,10214
25201662,15807
25201662,20178
25201662,1355
25201662,8256
25201662,7629
25201072,13777
25201072,12991
25200968,27213
25198601,23147
25198601,30179
25198601,20390
25197826,14317
25197826,19039
25197826,11869
25197826,27412
25197826,30594
25197271,10083
25197271,19690
25197271,21203
25197271,22989
25194887,31836
25192301,23739
25181474,10597
25181474,2413
25181408,21678
25181408,3313
25180495,5134
25180495,3284
25180495,11232
25180495,974
25180495,29524
25180495,21744
25180495,13419
25180240,24354
25180240,5007
25180240,28270
25180240,10760
25180240,4513
25180240,25901
25180240,17038
25180240,29525
25180240,28518
25180240,16424
25180240,1800
25180240,9847
25179331,19556
25179331,10925
25179331,16096
25179331,20030
25179331,17869
25179331,5853
25179331,12565
25179331,15724
25179331,23740
25179331,3059
25179331,17192
25179331,5772
25178969,954
25178969,21583
25178969,8701
25178969,11783
25178969,19718
25178969,10765
25177075,5921
25177075,15715
25177075,5127
25177075,8626
25177075,12803
25177075,8156
25177075,3279
25177075,3623
25177075,31167
25177075,12721
25177075,9679
25177075,7573
25175071,9422
25175071,12787
25173484,20688
25173484,963
25173484,10540
25173484,14030
25173484,7147
25173484,14994
25173484,4203
25173484,9705
25173484,9558
27873728,16223
27873728,26923
27873728,27144
27873728,25504
25172616,11736
25172616,26620
25172616,30640
25172616,16863
25172616,15806
25172616,5990
25172616,5665
25172616,13128
25172616,6043
25171915,13612
25171915,19997
25171915,13823
25171915,11246
25171846,26397
25171593,30621
25170939,24053
25170939,5234
25170939,2601
25170917,1379
25170917,11405
25170917,22820
25168718,7726
25168718,8985
25166226,2198
25165984,11707
25165623,13172
25165623,5541
25165623,25722
25165623,17681
25165623,19886
25165623,6339
25165623,4933
25165623,5681
25165623,24705
25165623,25539
25162816,27634
25162816,13760
25162816,31666
25162816,1614
25162816,517
25162816,27290
25162816,4485
25162816,13567
25162816,8335
25162816,13218
25162816,31682
25162816,7583
25162816,6194
25162816,2028
25162410,30439
25160192,25887
25160192,27167
25160192,10219
25160192,30617
25160192,660
25160192,2336
25160192,2368
25160192,6027
25160192,9496
25160192,13092
25160192,19843
25160192,26126
25160192,27963
25160192,30348
25158859,25607
25158859,8768
25157647,4572
25157647,5045
25157647,30110
25157647,28420
25157647,566
25157647,517
25157647,14042
25157647,15172
25157647,10553
25157647,10836
25157647,29267
25153316,21731
25153316,13857
25153316,26381
25150826,22980
25150826,13250
25150826,29457
25150655,17019
25150655,11161
25150655,10957
25150655,1924
25150655,18553
25149479,7368
25149479,21958
25149479,13630
25149479,22331
25149479,23832
25149223,19901
25144793,2345
25144793,5930
25144793,29925
25144793,13341
25144793,28362
25144793,22340
25144793,9704
25144772,12655
25144772,20967
25144772,1591
25144772,29761
25144472,15461
25143734,22984
25143734,22098
25143734,22598
25143734,14662
25143734,6883
25143342,8770
25143342,20460
25143342,18851
25140907,4276
25140907,2217
25140907,5437
25140907,28363
25140907,11370
25140907,25562
25140907,23957
25140907,26220
25140907,9705
25140907,6536
25140620,17010
25138104,916
25138104,20995
25138104,30703
25138104,30456
25138104,12698
25138104,10799
25138104,6861
25136413,19579
25136413,3439
25136413,26193
25136107,31045
25136107,20810
25136107,2687
25136107,5388
25136107,22893
25136107,3378
25133576,5854
25133576,11232
25133576,21591
25133576,23767
25133576,21534
25133576,10925
25133576,17192
25131901,9123
25131901,29667
25131901,2436
25131901,20186
25131901,2157
25131901,29497
25131901,26331
25131901,19901
25131801,14034
25131801,2890
25131801,18854
25130866,547
25130866,11435
25130866,5240
25130866,12688
25130866,14794
25130866,17435
25130866,17792
25130866,29566
25130866,29768
25130866,14994
25129505,19127
25129505,17617
25129505,22958
25129505,23678
25129505,7076
25129505,28285
25129505,31800
25128271,25134
25127257,12269
25127257,11950
25127257,12456
25127257,17979
25127257,20768
25124101,14759
25124101,27470
25124101,3964
25124101,22779
25121995,21345
25121995,22875
25120868,6872
25118795,15661
25118795,8488
25118795,17466
25118795,4407
25118795,8540
25118795,3727
25118795,1920
25118795,1769
25117754,3392
25117754,29635
25117754,564
25111611,30064
25111611,26911
25111611,21854
25111611,21107
25111611,9138
25109706,28384
25109706,24244
25109706,25019
25108722,11133
25107654,5965
25107654,12562
25107652,4369
25107652,10894
25107652,16844
25107652,20941
25107652,9372
25107652,11569
25107652,22392
25107652,2696
25106432,10972
25106432,28092
25106432,23504
25106432,29784
25106432,11439
25106432,30695
25106432,8818
25104253,21743
25104253,25147
25104251,19901
25103583,13535
25103583,10922
25103583,12765
25103583,293
25103583,1938
25103583,3718
25103583,4241
25103583,6148
25103583,10760
25103583,17752
25103583,25885
25103583,26403
25103583,28766
25103583,2675
25103393,8189
25103393,630
25103393,17095
25103393,10586
25103393,11540
25103393,21224
25103393,3467
25103393,17802
25103393,10327
25103393,26968
25103393,26707
25103159,3569
25103159,3698
25103159,3702
25103159,7761
25103159,8131
25103159,15705
25103159,24582
25103159,24925
25103159,27739
25103159,29877
25103159,30582
25103159,31663
25103053,30401
25102090,25824
25102090,25562
25102090,7742
25102090,9558
25102090,15094
25102090,16084
25102090,23957
25100823,7596
25100823,28796
25100823,17465
25100823,13078
25100823,7054
25100823,4188
25100823,24410
25100823,7561
25100823,11705
25100823,2265
25100823,27559
25100298,17065
25100298,1490
25100298,23279
25100298,22881
25100298,23894
25100053,517
25100053,28421
25100053,4572
25100053,30110
25100053,962
25100053,10837
25100053,24336
25100053,13633
25100053,14970
25100053,14042
25100053,29267
25091024,25835
25090111,301
25090111,15946
25090111,19719
25090111,17801
25090111,30521
25089554,22225
25089554,23007
25089554,21030
25089554,23721
25089554,8276
25089554,29125
25089554,16616
25089554,15493
25089554,3982
25089554,7983
25089069,895
25086496,29317
25086496,21345
25084834,11539
25084834,6861
25084834,19152
25084834,17687
25084834,12698
25084834,16843
25084834,20996
25084834,5876
25081274,4494
25081274,4469
25080477,23562
25080477,14514
25080477,6173
25080477,10406
25080477,21948
25080477,15321
25080460,6566
25080460,23026
25080460,1686
25080460,29525
25080460,9691
25080460,4755
25080352,2259
25080352,17793
25080342,16315
25080342,4890
25080342,3609
25080342,3703
25080342,26526
25079375,20153
25079137,26592
25079137,2055
25079137,21191
25079137,7170
25078404,21270
25078404,19067
25078404,20479
25078404,11800
25078404,18858
25078404,11461
25078404,9138
25078404,8152
25078404,3826
25076840,24965
26997663,13517
26997663,28600
26997663,895
25075743,11673
25072575,4144
25072575,11370
25072575,853
25072575,19687
25072575,30450
25072575,11436
25072575,9704
25072575,20531
25072575,21311
25072575,11914
25072575,20808
25072575,6121
25072043,30403
25072043,9391
25072043,19593
25072043,31684
25071000,21888
25071000,3944
25071000,23894
25071000,17690
25071000,6403
25071000,29524
25071000,1800
25071000,17038
25070109,247
25070109,9243
25070109,9863
25070109,4063
25070109,22446
25070109,31338
25070109,4076
25070109,620
25070109,9720
25070109,1117
25070109,6038
25070109,9922
25070109,10278
25066600,30496
25066600,23894
25062654,25138
25062654,20160
25062654,14664
25059949,18147
25059949,23498
25059949,7925
25059949,13852
25059949,31082
25059949,25668
25059949,4860
25059949,7733
25059949,1980
25059949,3185
25059949,30100
25059949,5450
25059949,19306
25059949,5213
25059949,4838
25059949,26257
25059949,8615
25059949,24687
25059949,6361
25059949,6347
25059949,24685
25059949,9717
25059949,4402
25059949,153
25059949,172
25059949,410
25059949,797
25059949,934
25059949,1135
25059949,1511
25059949,2113
25059949,2307
25059949,2515
25059949,77
25059949,2895
25059949,3061
25059949,4548
25059949,4678
25059949,4964
25059949,5263
25059949,5545
25059949,5765
25059949,6286
25059949,6437
25059949,6678
25059949,7476
25059949,7602
25059949,7968
25059949,8183
25059949,8864
25059949,8881
25059949,8889
25059949,8952
25059949,9148
25059949,9465
25059949,9630
25059949,10939
25059949,10990
25059949,12889
25059949,13063
25059949,13291
25059949,13388
25059949,13695
25059949,13771
25059949,13774
25059949,13922
25059949,13964
25059949,15442
25059949,16255
25059949,16597
25059949,16918
25059949,16971
25059949,17005
25059949,17017
25059949,17202
25059949,19422
25059949,19436
25059949,19828
25059949,19901
25059949,19920
25059949,22134
25059949,22785
25059949,25085
25059949,25120
25059949,25226
25059949,25374
25059949,25825
25059949,26496
25059949,26682
25059949,27147
25059949,27256
25059949,27287
25059949,27387
25059949,28221
25059949,28249
25059949,28523
25059949,28698
25059949,28956
25059949,28980
25059949,29161
25059949,29866
25059949,29868
25059949,30880
25059949,31296
25059949,31374
25059949,31436
25059949,29497
25059947,28027
25059947,18936
25059938,11185
25059938,11140
25059938,18936
25059938,16136
25059938,6413
25059938,3429
25059212,12302
25059212,19100
25058653,18641
25058653,9138
25058653,20479
25057825,17322
25057351,18616
25057351,18903
25057281,23600
25057281,30920
25057262,30733
25057262,30761
25057262,17829
25057262,23894
25057262,10104
25057262,23103
25057262,11370
25057262,556
25057262,14921
25057262,3274
25056944,15800
25056944,14583
25056944,20474
25056944,31542
25056944,15748
25056944,17740
25056944,30452
25056944,11178
25056944,25805
25056012,28302
25054861,23331
25054861,30031
25054861,11246
25054861,4438
25054861,3319
25054340,26286
25053921,26974
25053740,3524
25053740,5005
25053735,13678
25053735,11734
25052710,20187
25048975,3397
25047275,5475
25047275,16633
25047275,31806
25045201,1308
25045201,895
25042290,28635
25042290,15519
25042290,25311
25042290,3139
25042290,13383
25042290,22683
25042290,6025
25042290,517
25042235,4085
25042235,11610
25042235,11673
25042235,8297
25042235,15451
25042235,20162
25042235,14796
25038355,17466
25038355,8825
25038355,3727
25038355,5351
25038355,3313
25038355,9704
25038355,30692
25038355,8488
25038355,15661
25038355,17116
25038355,20265
25038355,1769
25037703,2318
25037703,1441
25037703,2317
25035114,18995
25035114,1672
25035114,28829
25035114,5876
25033452,775
25033452,27602
25033452,20784
25028987,24464
25028987,9705
25028987,19477
25028987,22992
25028987,5107
25028987,21876
25028987,27377
25028987,25562
25028987,29882
25026918,11486
25025376,21654
25025376,19080
25025376,22905
25025376,1188
25025376,14487
25025376,17342
25025376,11834
25025376,9527
25025069,11433
25024120,11736
25024120,6458
25024120,5665
25024120,209
25024120,5814
25024120,31628
25024120,9982
25024112,9329
25024112,20265
25024112,17465
25024112,28655
25024112,1769
25022440,30749
25022440,5582
25022440,23965
25022440,15398
25022440,3263
25018822,4938
25018808,10231
25017128,15462
25017128,21377
25017128,14445
25017128,16674
25014688,24425
25014688,12300
25014688,8856
25014688,25432
25014688,10342
25014688,14180
25014688,31809
25014688,11463
25014688,27234
25014688,19091
25014688,229
25014688,147
25014688,19093
25014688,821
25014688,1536
25014688,21195
25014688,2809
25014688,28676
25014688,29104
25014688,4133
25014688,15066
25014688,1368
25014688,5586
25014688,8101
25014688,29828
25014688,17499
25014187,17562
25014187,15807
25014187,9983
25012817,6460
25012817,9421
25012817,26243
25012817,21480
25012047,26508
25012047,16944
25012047,30434
25012047,2607
25012047,22152
25012047,11402
25012047,26234
25009948,13070
25009948,29447
25009948,1348
25009309,27224
25009309,24175
25009309,22098
25009309,1109
25009309,23670
25009309,24040
25009309,23845
25009309,24129
25009309,4629
25009309,23756
25009309,23805
25009082,3677
25009082,7765
25009082,6511
25007860,1109
25007860,15633
25007860,10278
25007860,22098
25005882,26321
25005882,20765
25005353,2549
25005353,1021
25005353,13419
25005353,1542
25005353,1565
25005353,4808
25005353,286
25005353,3394
25005353,3059
25005353,6183
25005337,22477
25005337,7257
25002294,7742
25002294,25228
25002294,25562
25002294,9558
25002294,16084
25002294,23957
25002294,13835
24999153,18941
24999153,20266
24999153,28608
24999153,20264
24997002,467
24997002,593
24997002,6185
24997002,2305
24997002,4244
24997002,13705
24997002,13889
24997002,14082
24997002,24876
24997002,21451
24997002,26287
24996597,7291
24996560,29583
24996560,22708
24996560,9457
24996560,29683
24996560,763
24996560,27777
24996560,15463
24996560,28938
24996427,29872
24996427,25758
24996427,26134
24996418,21611
24996418,2182
24996418,10306
24996418,1483
24996418,29524
24996418,23894
24996418,22753
24996418,20403
24996418,27716
24996418,15588
24996418,18408
24996418,11952
24996418,28074
24996418,12361
24996418,5355
24996418,15856
24994911,26484
24994911,22706
24993034,18553
24993034,1843
24992306,20199
24992306,29548
24991904,6303
24991904,6939
24991904,11246
24991904,22433
24991904,7551
24991904,27765
24991904,18856
24991904,11673
24991904,4322
24991904,22650
24991904,24974
24989984,9863
24989984,22854
24989984,9242
24989984,23399
24989984,4062
24989984,31337
24989984,22445
24989984,4076
24989984,17578
24989984,20001
24989984,3896
24989984,6038
24989984,9720
24989984,3319
24989984,620
24989984,1109
24989984,10278
24983242,22850
24983242,23894
24983242,23278
24983242,23266
24982882,11433
24979709,93
24979709,15029
24977728,25447
24977728,27050
24977728,30088
24977728,8431
24977728,12457
24977728,5811
24977728,11673
24977728,160
24976323,9593
24974166,17564
24974166,1672
24974166,23389
24974166,20857
24974166,28829
24974166,841
24974166,5876
24973041,24595
24973041,22661
24973041,517
24973041,28430
24973041,23248
24973041,23921
24973041,23683
24973041,31091
24973041,4571
24971167,30619
24971167,17691
24971167,17709
24971167,21771
24969347,15222
24969347,9835
24969347,1462
24969347,29945
24969347,19687
24968717,20717
24968717,11700
24968717,21351
24968717,30392
24968350,17794
24964145,7285
24963259,11098
24963259,15694
24958707,21588
24958707,1667
24958707,12209
24958707,14576
24958707,26880
24958707,23894
24958707,9691
24958238,13971
24958238,24260
24958238,28511
24958238,2050
24958238,15301
24958238,21528
24958238,23946
24958238,26816
24958238,3059
24958238,2397
24958238,2642
24958238,6102
24958238,19449
24958238,31191
24958238,2682
24958238,12735
24958238,19458
24958238,13711
24957544,301
24955962,10925
24955962,18449
24955962,5854
24955962,10192
24955962,20685
24955962,29697
24955962,564
24955962,2549
24955962,6183
24955962,20471
24955962,3059
24955962,17192
24955755,6615
24955755,31458
24955755,2810
24954695,15781
24954695,13902
24954695,6292
24951129,4900
24951129,22049
24951129,1022
24951129,19373
24951129,27293
24951129,3313
24951129,19965
24951129,24824
24951129,28128
24951129,5112
24951129,25720
24948693,24991
24948693,3576
24948693,14362
24948693,768
24948693,1449
24948693,15321
24948693,6063
24948693,1158
24948693,4649
24948693,4329
24948354,5471
24948354,13895
24948354,28929
24948354,13902
24948354,6292
24947106,1349
26399212,5640
26399212,28631
26399212,12338
26399212,12697
26399212,27613
26399212,29307
24945396,18523
24943890,21872
24943890,3608
24943890,1197
24943890,24389
24943890,28935
24943890,25743
24941180,17954
24941180,9779
24938771,31063
28299114,30444
28299114,22170
28299114,22660
28299114,22244
24937804,30790
24937804,11618
24937804,15007
24937804,18563
24937804,10884
24937804,20023
24937804,3524
24937804,4979
24937647,25712
24935953,29630
24935953,26367
24935953,4081
24935953,150
24935953,16387
24935953,21317
24934773,20186
24932595,10766
24932595,20981
24932595,14097
24932595,161
24932208,12117
24932208,26052
24932208,738
24931476,19593
24931413,14051
24931413,27735
24931413,11118
24931413,25938
24930599,11682
24930599,11687
24930599,7312
24930599,22128
24930599,12393
24930599,27630
24930599,2280
24930599,4145
24929498,27670
24929498,2920
24926061,8457
24926061,9026
24926061,21529
24926061,25323
24923529,1853
24923529,730
24923250,6063
24922105,16806
24922105,16086
24922105,1875
24921966,27763
24921966,20803
24921966,2127
24920480,4468
24920218,15741
24920218,28256
24920218,3953
24920218,12207
24920218,809
24920218,4566
24920218,2064
24916638,24595
24914143,26334
24914014,22665
24914014,10884
24914014,27795
24914014,13067
24914014,13357
24914014,11673
24914014,22322
24913921,10726
24912586,22032
24912586,23894
24912586,9922
24912586,17984
24912586,4446
24912586,19159
24908466,15298
24908466,30027
24908466,31345
24908466,6258
24908466,30056
24908466,17263
24908459,7081
24908459,22055
24908459,22789
24908459,27326
24906964,22162
24906964,22532
24906964,9569
24906113,23661
24906113,12312
24906113,14951
24906113,26051
24906113,21344
24906113,6724
24906113,18500
24906113,10738
24903790,3768
24903790,27456
24901443,17976
24901443,12447
24901443,519
24901443,11419
24901443,12008
24901443,20765
24901226,14066
24901226,22078
24890939,1638
24890939,9644
24890939,14569
24889226,9419
24889226,954
24889226,21583
24889226,10765
24889226,8013
24888353,19391
24888353,26028
24888353,28463
24888353,17663
24886650,22163
24886650,9570
24886650,15626
24886650,28603
24885660,18360
24885660,4082
24885660,8729
24885660,1685
24885660,21718
24885660,9691
24885336,16851
24885336,4808
24885336,21202
24885336,3361
24885336,563
24885336,1553
24885336,27087
24885336,19538
24885336,3059
24885336,5679
24885061,28887
24885061,28453
24885061,9839
24885061,9162
24885061,5304
24884489,18785
24884489,5406
24884489,21315
24884489,3939
24884489,21340
24884489,5407
24884489,27304
24884489,21735
24884489,1709
24884489,16387
24884489,11326
24884434,29951
24884434,512
24884434,1246
24884434,712
24884434,644
24882188,23630
24882188,22423
24882188,15019
24880898,26565
24880898,13837
24880898,7133
24880898,26516
24880898,26146
24880898,19285
24880898,24889
24880898,9808
24880830,19920
24880830,6363
24880830,25709
24880830,28687
24880830,7733
24880830,15254
24880830,17751
24880830,2627
24880830,25
24880830,153
24880830,171
24880830,272
24880830,796
24880830,807
24880830,2113
24880830,4678
24880830,4736
24880830,4791
24880830,4838
24880830,4964
24880830,5263
24880830,5545
24880830,6346
24880830,6437
24880830,9148
24880830,9377
24880830,9489
24880830,9574
24880830,9592
24880830,9945
24880830,11286
24880830,11624
24880830,11790
24880830,13062
24880830,14138
24880830,16383
24880830,16918
24880830,19306
24880830,19422
24880830,19818
24880830,19855
24880830,23650
24880830,26297
24880830,26830
24880830,27385
24880830,27387
24880830,28221
24880830,28822
24880830,28980
24880830,28991
24880830,31836
24880830,29497
24880830,30089
24880830,31163
24880830,31295
24880830,31396
24880830,31398
24880830,18147
24880830,6696
24877138,6498
24877138,13573
24877138,13543
24877138,29466
24877138,6531
24877138,13966
24877138,1690
24877138,22220
24877138,7889
24875496,25712
24875312,10406
24875312,14615
24875312,14108
24875312,20186
24875312,21773
24875312,23563
24875312,19901
24872256,8893
24872256,13588
24872256,30226
24872256,8058
24871428,17794
24871428,9453
24869535,15045
24869535,2134
24866925,18969
24866925,6173
24866925,2403
24865675,30296
24865675,10526
24865675,14786
24865675,30091
24865675,27872
24865675,20214
24865675,10328
24865675,29755
24865675,21301
24865675,6662
24865675,29902
24865675,18809
24865675,30346
24859529,7622
24859529,4207
24859529,19687
24859529,23957
24857843,3921
24853062,18073
24853062,19722
24853062,28722
24853062,7455
24853062,10103
24853062,1561
24853062,23916
24853062,26096
24853045,14028
24853045,26351
24853045,22136
24853045,4712
24853045,14297
24853045,22777
24853045,15300
24853045,6464
24853045,9703
24853045,6120
24847327,3833
24846480,10967
24846480,14869
24846480,21564
24846480,11339
24844914,20182
24844845,261
24843017,21232
24843017,23662
24843017,24609
24843017,2081
24843017,7804
24843017,2157
24843017,27547
24842982,25021
24842982,17470
24842982,29679
24842982,19045
24842982,28615
24842982,7742
24842881,24464
24842881,19477
24842881,3745
24842881,11716
24842881,26391
24842881,31452
24842881,27377
24842881,9704
24842881,29882
24837992,14230
24837992,12192
24837992,10207
24835009,6183
24835009,2549
24835009,1542
24835009,1276
24835009,15771
24835009,3059
24830797,31874
24830708,15463
24830708,9161
24830708,26207
24830708,21566
24830708,2861
24828268,19524
24828268,3727
24828268,3567
24828268,3312
24828268,11369
24828268,10882
24828268,17465
24828268,29107
24828268,30172
24828268,30692
24828268,3031
24828268,5351
24828268,1769
24828179,920
24827584,12462
24827584,1702
24827584,8760
24822161,13071
24821674,19388
24821674,27320
24821674,22154
24818109,18240
24818109,20954
24817370,10835
24817370,16537
24817370,2207
24817370,23325
24817370,23285
24817370,23583
24816005,25225
24816005,14258
24816005,11137
24816005,25425
24816005,27748
24815571,29189
24815571,29282
24815571,29685
24815571,21351
24815571,22596
24815571,4751
24810593,11523
24810593,20479
24810218,23722
24810218,19651
24810218,23611
24810218,24247
24810218,3981
24810218,28667
24810218,16616
24810218,16190
24809681,22360
24809681,11357
24809681,18754
24809681,24856
24809681,15321
24808692,11098
24808134,28697
24808134,7002
24808134,3589
24808134,12751
24808134,31009
24808134,12633
24808134,25956
24808134,372
24808134,5391
24808134,1685
24808134,881
24808134,24863
24808134,25313
24802412,21390
24802412,517
24802260,23266
24802260,420
24802260,4085
24802112,14502
24802112,17147
24802112,21501
24801632,31390
24801632,6125
24801632,23266
24801632,4085
24801632,3704
24801632,20517
24801632,2439
24801374,22849
24801374,14066
24801374,24103
24801366,6788
24801366,11808
24801073,22850
24801073,4085
24800065,20330
24800065,30884
24800065,28673
24800065,4958
24800065,4567
24800065,30280
24800065,26766
24800065,20771
24800065,12145
24800065,8178
24800065,8814
24800065,24910
24800065,25641
24800065,25708
24800065,25873
24800065,4721
24800065,8950
24800065,15415
24800065,1382
24800065,5768
24800065,27845
24800065,5432
24800065,29502
24800065,16818
24798765,17611
24798765,3727
24798765,28655
24798765,6121
24798765,17465
24798765,10882
24798765,3313
24798765,29107
24798765,1769
24798764,4963
24798764,7742
24798764,15448
24798764,25562
24798764,11370
24798764,9558
24798764,15096
24798764,4207
24798764,23957
24798764,16084
24798581,7038
24798581,31602
24798581,3978
24798581,5890
24798581,895
24797575,10871
