25688063	NA	 Pan Afr Med J	 2014 Mar 13
25686906	PMC4163050	 Pan Afr Med J	 2014 Mar 13
25686079	NA	 J Multidiscip Healthc	 2014 Nov 6
25685955	PMC4344712	 J Surg Case Rep	 2014 Nov 13
25684784	NA	 Science	 2014 Nov 14
25682711	NA	 J Parasitol	 2015 Apr
25680798	PMC4363475	 J Int AIDS Soc	 2014 Nov 2
25680362	NA	 J Acquir Immune Defic Syndr	 2014 Dec 15
25680030	NIHMS651044	 PLoS Negl Trop Dis	 2014 Nov 13
25678989	NA	 BMC Res Notes	 2014 Nov 12
25678972	NA	 Nature	 2014 Nov 13
25677728	NA	 Int J Environ Res Public Health	 2014 Nov 10
25677704	NA	 Lancet	 2014 Oct 18
25674979	NA	 Lancet	 2014 Oct 18
25674784	PMC4344705	 Nature	 2014 Nov 13
25674474	PMC4320130	 J Infect Dev Ctries	 2014 Nov 13
25673078	NA	 Trop Anim Health Prod	 2015 Feb
25672346	NA	 Int J Syst Evol Microbiol	 2015 Feb
25671329	NA	 Int J Syst Evol Microbiol	 2015 Feb
25671124	PMC4322817	 Am J Trop Med Hyg	 2015 Jan
25670229	NA	 Cult Med Psychiatry	 2015 Sep
25668725	PMC4323249	 AIDS Behav	 2015 Apr
25667096	PMC4405788	 J Interpers Violence	 2016 Jan
25664876	PMC4321839	 BMC Pediatr	 2014 Nov 7
25663712	NIHMS653960	 Appl Health Econ Health Policy	 2015 Feb
25663024	NA	 J Wildl Dis	 2015 Jan
25662402	PMC4470609	 PLoS One	 2014 Nov 7
25660894	NA	 Augment Altern Commun	 2014 Dec
25659939	NA	 Bull World Health Organ	 2014 Oct 1
25659409	NA	 Sex Transm Infect	 2015 Jun
29159110	PMC5684961	 Ophthalmologe	 2015 Mar
25658762	PMC4319898	 BMC Public Health	 2014 Nov 6
25657818	PMC4318353	 Glob Health Action	 2014 Oct 29
25657247	NA	 Glob Health Action	 2014 Oct 29
25657224	NA	 Glob Health Action	 2014 Oct 29
25655315	PMC4319159	 Glob Health Action	 2014 Oct 29
25654243	PMC4318582	 Glob Health Action	 2014 Oct 29
25652420	PMC4327792	 Glob Health Action	 2014 Oct 29
25652315	PMC4341244	 Glob Health Action	 2014 Oct 29
25652232	NA	 Glob Health Action	 2014 Oct 29
25650021	NA	 Glob Health Action	 2014 Oct 29
25649547	NA	 Glob Health Action	 2014 Oct 29
25649167	NA	 Parasitology	 2015 Apr
25648115	NA	 AIDS Patient Care STDS	 2015 Jan
25647529	NIHMS659318	 J Insect Sci	 2014 Apr 19
25646645	NIHMS653743	 J Insect Sci	 2014 Mar 23
25646251	PMC4385763	 J Insect Sci	 2014 Mar 7
25646017	NA	 Retin Cases Brief Rep	 2014 Summer
25645905	NA	 Middle East Afr J Ophthalmol	 2014 Oct-Dec
25645900	PMC4324035	 J Relig Health	 2015 Dec
25644407	PMC4334418	 Hum Resour Health	 2014 Nov 5
25644195	PMC4314741	 BMC Complement Altern Med	 2014 Nov 4
25643946	NA	 Pan Afr Med J	 2014 May 15
25643101	PMC4323566	 CMAJ	 2014 Nov 4
25641934	NA	 J Infect Dis	 2015 Apr 15
25640706	PMC4313469	 BMC Health Serv Res	 2014 Oct 31
25639139	10	1177/15648265140354S306	 Brain Behav	 2014
25639136	NA	 Afr J Lab Med	 2014 Nov 3
25639131	NA	 Afr J Lab Med	 2014 Nov 3
25638676	NA	 Afr J Lab Med	 2014 Nov 3
25638170	PMC4318163	 Glob Health Action	 2014 Oct 23
25637089	PMC4328757	 AIDS Patient Care STDS	 2014 Dec
25636652	NA	 Pediatr Res	 2015 Feb
29093839	NA	 PLoS One	 2014 Oct 31
25382257	NIHMS631799	 PLoS One	 2014 Oct 31
25635826	PMC4311972	 Pan Afr Med J	 2014 May 1
25635495	NA	 Trans R Soc Trop Med Hyg	 2014 Dec
25635176	NIHMS655076	 Adv Mar Biol	 2014
25634654	PMC4311252	 Value Health	 2014 Nov
25634599	NA	 Value Health	 2014 Nov
25634244	NIHMS651586	 Value Health	 2014 Nov
25633459	PMC4311447	 Value Health	 2014 Nov
25633061	NA	 Value Health	 2014 Nov
25631099	PMC4314758	 J Interpers Violence	 2015 Oct
25630617	NA	 J Chem Ecol	 2014 Dec
25630594	NA	 Afr Health Sci	 2014 Sep
25628773	PMC4307749	 Afr Health Sci	 2014 Sep
25628450	NA	 Nurs Res Pract	 2014
25627802	PMC4318448	 Zookeys	 2014 Oct 16
25627576	PMC4336485	 Trop Med Int Health	 2015 Feb
25627033	PMC4318195	 Afr J Lab Med	 2014 Oct 29
25622059	NIHMS655605	 Mycologia	 2015 Jan-Feb
25621303	NIHMS654322	 PLoS One	 2014 Oct 24
25620458	NA	 Genome Announc	 2014 Oct 23
25618605	NA	 Disabil Rehabil Assist Technol	 2015 Jul
25617186	NA	 Ann Nutr Metab	 2014
25616986	NA	 BMJ Open	 2014 Oct 23
25614522	PMC4511718	 PLoS One	 2014 Oct 23
25613971	PMC4316853	 Front Public Health	 2014 Oct 6
25613594	NIHMS657922	 PLoS One	 2014 Oct 22
25613131	NA	 N Engl J Med	 2014 Oct 23
25612791	PMC4314432	 J Infect Dis	 2015 Apr 1
25612742	PMC4648153	 PLoS One	 2014 Oct 15
25611551	NA	 PLoS One	 2014 Oct 21
25611479	PMC4307861	 PLoS One	 2014 Oct 15
25611476	PMC4307858	 Springerplus	 2014 Oct 1
25610301	PMC4261453	 Springerplus	 2014 Sep 29
25609811	PMC4403408	 Am J Trop Med Hyg	 2014 Dec
25607662	NA	 Environ Manage	 2015 Feb
25605789	NA	 AIDS Care	 2015
25605748	NA	 Case Rep Surg	 2014
25604750	PMC4335552	 Plast Surg Int	 2014
25604678	PMC4328958	 J Nutr Metab	 2014
25604462	PMC4207624	 Infect Dis Poverty	 2014 Oct 1
25604433	PMC4319070	 Pan Afr Med J	 2014 Apr 16
25602588	NA	 Interdiscip Perspect Infect Dis	 2014
25602533	NA	 BMC Med Ethics	 2014 Oct 18
25602351	PMC4300215	 Trop Anim Health Prod	 2015 Jan
25602084	NA	 Malar J	 2014 Oct 18
25601351	NA	1080/19440049	2014
25600931	NA	 Vector Borne Zoonotic Dis	 2014 Oct
25600411	PMC4305255	 Science	 2014 Oct 17
25599859	NA	 Genome Announc	 2014 Oct 16
25599641	NA	 Vet Q	 2014
25599587	NA	 Trop Anim Health Prod	 2015 Jan
25597415	NA	 BMC Med	 2014 Oct 16
25596586	NA	 Malar J	 2014 Oct 15
25596188	PMC4427535	 Support Care Cancer	 2015 May
25596014	NA	 Afr J Lab Med	 2014 Oct 17
25595965	NA	 J Infect Dis	 2014 Nov 1
25593861	PMC4293832	 J Infect Dis	 2014 Nov 1
25593091	NA	 J Infect Dis	 2014 Nov 1
25592798	PMC4299752	 J Infect Dis	 2014 Nov 1
25592418	NA	 Ophthalmologe	 2015 May
25591878	NA	 J Urban Health	 2015 Feb
25591860	PMC4320568	 AIDS	 2014 Sep 24
25590587	PMC4295880	 PLoS One	 2014 Oct 14
25590337	PMC4295886	 Biomed Res Int	 2014
25590333	PMC4295849	 AIDS Res Hum Retroviruses	 2015 Mar
25590272	NA	 Asian Pac J Trop Med	 2014 Sep
25589881	PMC4272904	 Front Plant Sci	 2014 Sep 15
25589606	PMC4309008	 Trop Anim Health Prod	 2015 Jan
25589304	NA	 BMC Public Health	 2014 Oct 11
25588655	PMC4390639	 Lancet Glob Health	 2014 Oct
25587223	NA	 Lancet Infect Dis	 2014 Nov
25587020	PMC4402339	 Cochrane Database Syst Rev	 2014 Oct 10
25585812	NA	 Int J Tuberc Lung Dis	 2014 Nov
25585809	NA	 PLoS One	 2014 Oct 9
25585301	NA	 PLoS One	 2014 Oct 9
25584121	PMC4286715	 PLoS Negl Trop Dis	 2014 Oct 9
25583733	NA	 AIDS Care	 2015
25583715	PMC4325819	 Prenat Diagn	 2015 May
25580729	NA	 J Child Neurol	 2015 Jul
25580117	NA	 J Acquir Immune Defic Syndr	 2015 Jan 1
25577018	NA	 J Acquir Immune Defic Syndr	 2015 Jan 1
25576836	NA	 Int J Equity Health	 2014 Oct 8
25574910	NIHMS663713	 PLoS One	 2014 Oct 7
25574872	NA	 PLoS One	 2014 Oct 7
25574781	PMC4340747	 PLoS One	 2014 Oct 7
25574325	PMC4282801	 J Neurosci Rural Pract	 2014 Oct
25572833	NIHMS654133	 Proc Natl Acad Sci U S A	 2014 Oct 21
25572318	NA	 Int J Environ Res Public Health	 2014 Oct 3
25570417	NA	 PLoS One	 2014 Oct 6
25569728	NA	 Zootaxa	 2014 Aug 15
25566325	NA	 Zootaxa	 2014 Sep 24
25566206	NA	 Zootaxa	 2014 Sep 1
25565345	NA	 J Dairy Sci	 2014 Dec
25564184	NA	 J Hum Evol	 2015 Jan
25563630	NA	 Int J Infect Dis	 2015 Apr
25563408	NA	 Glob Health Action	 2014 Sep 29
25562491	NA	 BMC Public Health	 2014 Oct 2
25561851	NA	 Glob Health Sci Pract	 2014 Mar 26
25561016	NA	 Glob Health Sci Pract	 2014 Jan 9
25558917	PMC4297451	 Glob Health Sci Pract	 2014 Jan 9
25558364	NA	 Glob Health Sci Pract	 2014 Feb 11
25558117	NIHMS647698	 Glob Health Sci Pract	 2013 Nov 14
25555775	NA	 Glob Health Sci Pract	 2013 Sep 30
25555104	NA	 J Am Heart Assoc	 2014 Oct 1
25555099	NIHMS897786	 J Exp Biol	 2014 Oct 1
25554792	PMC4380271	 Virol J	 2014 Oct 1
25552950	NA	 Int Perspect Sex Reprod Health	 2014 Sep
25552776	PMC4264393	 PLoS One	 2014 Oct 1
25551839	PMC4305156	 Sensors (Basel)	 2014 Sep 30
25551561	PMC4281221	 Emerg Infect Dis	 2014 Oct
25550349	PMC4370168	 Phytopathology	 2015 Mar
25549496	NA	 Cult Health Sex	 2015
28324550	PMC4522721	 Health Educ Behav	 2014 Oct
28077928	EMS70959	 BMC Infect Dis	 2014 Sep 29
27621994	NA	 Am J Trop Med Hyg	 2014 Dec
27488385	PMC4973028	 Ann N Y Acad Sci	 2014 Sep
27386033	PMC4919672	 Food Res Int	 2014 Oct
27347520	NA	 J HIV AIDS Soc Serv	 2014 Oct 1
27250265	NA	 Lancet Haematol	 2014 Oct
27226781	PMC4879743	 AIDS Res Hum Retroviruses	 2014 Nov
27189421	PMC5744255	 AIDS	 2014 Sep 10
27057337	PMC4823691	 Carbohydr Polym	 2014 Dec 19
27057335	PMC4823690	 J Environ Manage	 2015 Jan 1
27057328	PMC4823684	 Appl Environ Microbiol	 2014 Dec
27047616	PMC4796785	 J Infect Dis	 2015 Mar 1
27047003	NA	 Hum Resour Health	 2014 Sep 26
26989328	NA	 BMJ Open	 2014 Sep 26
26989312	NA	 AIDS	 2014 Aug 24
26989311	NA	 Parasitology	 2015 Mar
26989310	NA	 Parasitol Int	 2015 Jun
26966482	PMC4769056	 Health Policy Plan	 2015 Oct
26966479	PMC4761246	 Int J Health Geogr	 2014 Sep 25
26958138	PMC4765341	 Nutrients	 2014 Sep 24
26925910	NA	 PLoS One	 2014 Sep 25
25549356	PMC4280174	 PLoS One	 2014 Sep 25
25547408	PMC4335420	 Cochrane Database Syst Rev	 2014 Sep 25
25546250	NA	 Am J Bot	 2014 Sep
25546037	NA	 Vet Microbiol	 2014 Nov 7
25545930	NA	 PLoS Med	 2014 Sep 23
25544522	NA	 AJR Am J Roentgenol	 2014 Oct
25544278	NA	 Am J Trop Med Hyg	 2014 Nov
25544210	NA	 Parasit Vectors	 2014 Sep 23
25544087	NA	 PLoS One	 2014 Sep 22
25543768	NA	 BMC Health Serv Res	 2014 Sep 21
25543754	NA	 Arch Dis Child	 2015 Jan
25543567	NA	 Burns	 2015 May
25541981	PMC4277355	 BMC Int Health Hum Rights	 2014 Sep 20
25541481	NA	 BMC Health Serv Res	 2014 Sep 20
25541378	NA	 Theor Appl Genet	 2014 Nov
25539983	PMC4391117	 PLoS One	 2014 Sep 19
25539745	PMC4305246	 Pan Afr Med J	 2014 Mar 18
25539216	NA	 Health Policy Plan	 2015 Oct
25539090	NA	 Int J Environ Res Public Health	 2014 Sep 17
25536265	NA	 Lancet Neurol	 2014 Oct
25536263	NA	 Nature	 2014 Sep 18
25535309	PMC4347346	 Bull Entomol Res	 2014 Dec
25535086	NA	 Vector Borne Zoonotic Dis	 2014 Sep
25534732	PMC4325780	 Vector Borne Zoonotic Dis	 2014 Sep
25532714	PMC4296682	 PLoS One	 2014 Sep 17
25531343	PMC4354899	 PLoS One	 2014 Sep 17
25530878	NA	 Parasit Vectors	 2014 Sep 16
25527583	PMC5657924	 BMC Health Serv Res	 2014 Sep 16
25526782	PMC4293809	 J Nat Prod	 2014 Sep 26
25526757	PMC4836721	 BMC Public Health	 2014 Sep 16
25526680	PMC4304613	 J Int AIDS Soc	 2014 Sep 8
25524818	NA	 J Int AIDS Soc	 2014 Sep 8
25523878	NA	 J Int AIDS Soc	 2014 Sep 8
25523526	NA	 J Int AIDS Soc	 2014 Sep 8
25523349	PMC4276260	 J Int AIDS Soc	 2014 Sep 8
25522784	PMC4302031	 Malar J	 2014 Sep 16
25521041	NA	 Parasit Vectors	 2014 Sep 15
25520813	PMC4267703	 BMC Infect Dis	 2014 Sep 15
25520804	PMC4267082	 PLoS One	 2014 Sep 15
25520798	PMC4267092	 J Food Sci	 2014 Oct
25520796	PMC4267094	 Am J Primatol	 2015 Jan
25520795	PMC4267090	 Afr J Lab Med	 2014 Sep 16
25520791	PMC4267096	 BMC Gastroenterol	 2014 Sep 13
25520787	PMC4267095	 Prev Vet Med	 2014 Nov 1
25520426	PMC4836720	 PLoS One	 2014 Sep 12
25519710	PMC4300559	 AIDS Patient Care STDS	 2014 Oct
25516840	PMC4266778	 Science	 2014 Sep 12
25516825	PMC4266795	 Science	 2014 Sep 12
25515698	PMC4302156	 S Afr Med J	 2014 Jun 17
25514121	NA	 Molecules	 2014 Sep 10
25513037	NA	 PLoS Negl Trop Dis	 2014 Sep 11
25512359	PMC4664147	 PLoS Negl Trop Dis	 2014 Sep 11
25512046	NA	 Child Adolesc Psychiatry Ment Health	 2014 Aug 27
25512045	NA	 J Virol	 2014 Nov
25512044	NA	 Proc Biol Sci	 2014 Oct 22
25511883	NA	 Proc Biol Sci	 2014 Oct 22
25511658	NA	 Lancet	 2014 Sep 6
25506823	PMC4266675	 Lancet	 2014 Sep 6
25506706	PMC4266636	 AIDS Behav	 2015 Aug
25505039	PMC4707940	 Prehosp Disaster Med	 2014 Oct
25502038	PMC5634024	 Br J Anaesth	 2014 Nov
25501658	NA	 BMC Res Notes	 2014 Sep 10
25501346	PMC4973514	 Eval Program Plann	 2015 Feb
25501345	PMC4351302	 Int J Food Microbiol	 2014 Nov 3
25500832	PMC4263677	 Glob Public Health	 2014
25496476	PMC4280006	 Vet Med Int	 2014
25495796	NA	 Health Aff (Millwood)	 2014 Sep
25495507	NA	 BMC Med Genet	 2014 Sep 9
25495235	PMC4364660	 BMC Pregnancy Childbirth	 2014 Sep 8
25495139	PMC4269929	 Sex Reprod Healthc	 2014 Oct
25495076	PMC4265359	 J Hum Evol	 2015 Jan
25495052	PMC4268791	 J Food Prot	 2014 Aug
25494956	NA	 PLoS One	 2014 Sep 8
25493942	PMC4276989	 J Acquir Immune Defic Syndr	 2014 Dec 1
25493602	PMC4266161	 Interdiscip Perspect Infect Dis	 2014
25493599	PMC5098333	 Zookeys	 2014 Sep 1
25493187	NA	 Lancet Diabetes Endocrinol	 2014 Sep
25492267	NIHMS639472	 Cardiovasc J Afr	 2014 Jul-Aug
25492238	PMC4295281	 Malar J	 2014 Sep 3
25489372	PMC4258197	 BMC Res Notes	 2014 Sep 3
25489199	NA	 Tob Control	 2015 Nov
25489121	NIHMS362406	 Soc Sci Med	 2014 Oct
25487730	PMC4347340	 PLoS One	 2014 Sep 2
25487727	PMC4347348	 PLoS One	 2014 Sep 2
25487529	PMC4295353	 J Infect Dis	 2015 Mar 1
25487430	PMC4440841	 Am J Infect Control	 2014 Sep
25486852	NA	 Immunol Cell Biol	 2015 Jan
25486107	NA	 Bull World Health Organ	 2014 Aug 1
25483472	NA	 Anthropol Med	 2014
25480484	NA	 Anthropol Med	 2014
25475345	PMC4346720	 Health Care Women Int	 2014
25474018	PMC4256213	 Vaccine	 2014 Oct 7
25473472	NA	 J Glob Antimicrob Resist	 2014 Sep
25472598	NA	 J Urban Health	 2014 Dec
25470596	PMC4254456	 AIDS Res Hum Retroviruses	 2014 Dec
25469929	NIHMS625154	 Vaccine	 2014 Oct 7
25469888	PMC4254933	 PLoS One	 2014 Aug 29
25469201	PMC4247904	 PLoS One	 2014 Aug 29
25469184	PMC4247867	 PLoS One	 2014 Aug 29
25468150	NA	 PLoS One	 2014 Aug 29
25467908	PMC4329271	 J Public Health Res	 2014 Apr 15
25467579	NA	 Vet J	 2014 Oct
25467187	PMC4261547	 Environ Manage	 2014 Dec
27896138	PMC5121202	 Am J Nurs	 2014 Sep
25459329	NA	 PLoS One	 2014 Aug 28
25459204	PMC4402241	 PeerJ	 2014 Aug 5
25459097	NA	 J Acquir Immune Defic Syndr	 2014 Dec 1
25458726	PMC4420619	 PLoS One	 2014 Aug 27
25458696	NA	 Int J Electron Healthc	 2014
25453100	PMC4273346	 J Child Lang	 2015 Jul
25452837	PMC4247739	 J Acquir Immune Defic Syndr	 2014 Jul 1
25449355	NA	 Am J Trop Med Hyg	 2014 Nov
25448534	NA	 Ann Hum Biol	 2015 Jan
25448357	NA	 PLoS One	 2014 Aug 25
25448257	NA	 PLoS One	 2014 Aug 25
25447808	PMC4726664	 Chemosphere	 2015 Jan
25447264	NA	 Soc Sci Med	 2014 Oct
25446174	PMC4277715	 Malar J	 2014 Aug 22
25445795	NA	 Lancet	 2015 Jan 24
25443099	NA	 Pediatr Infect Dis J	 2015 Jan
25442970	NA	 PLoS One	 2014 Aug 21
25442691	PMC4271270	 PLoS Negl Trop Dis	 2014 Aug 21
25440000	NA	 Int J Nanomedicine	 2014 Aug 11
25439706	NA	 Gut	 2015 May
25438660	NA	 Health Res Policy Syst	 2014 Aug 20
25438656	NA	 Hum Resour Health	 2014 Aug 20
25438521	NA	 Parasit Vectors	 2014 Aug 20
25436823	PMC4251910	 Parasit Vectors	 2014 Aug 20
25436614	PMC4249977	 J Acquir Immune Defic Syndr	 2014 Nov 1
25436065	NA	 J Acquir Immune Defic Syndr	 2014 Nov 1
29546090	PMC5690257	 PLoS One	 2014 Aug 20
25433647	NA	 Arch Dis Child	 2015 Jan
28962349	PMC5598145	 AIDS	 2014 Oct 23
28911461	NA	 Craniomaxillofac Trauma Reconstr	 2014 Sep
26859017	NA	 Proc Natl Acad Sci U S A	 2014 Sep 9
26859014	NA	 Transbound Emerg Dis	 2014 Aug
26859013	NA	 Ophthalmic Epidemiol	 2014 Oct
26859012	NA	 PLoS One	 2014 Aug 18
26859010	NA	 Epilepsia	 2014 Oct
25432877	NA	 J Int AIDS Soc	 2014 Aug 14
25432735	PMC4298961	 Trop Med Int Health	 2014 Nov
25431903	NA	 Am J Hum Biol	 2014 Nov-Dec
25431086	PMC4289357	 Parasit Vectors	 2014 Aug 16
25430727	PMC4255437	 BMC Public Health	 2014 Aug 16
25429455	NA	 Eval Program Plann	 2014 Dec
25428714	PMC4276103	 BMC Pregnancy Childbirth	 2014 Aug 15
25428282	NIHMS764966	 Lancet	 2014 Nov 22
25428162	PMC4365239	 Health Care Women Int	 2015
25427633	NA	 PLoS One	 2014 Aug 15
25427100	NA	 Lancet Oncol	 2014 Sep
25426945	PMC4245262	 Vet Rec	 2014 Aug 16
25426917	NA	 Gen Comp Endocrinol	 2014 Sep 15
25425455	PMC4253995	 BMC Med Ethics	 2014 Aug 13
25425448	PMC4422972	 Int J Gynaecol Obstet	 2014 Nov
25424974	PMC4256812	 J Chem Ecol	 2014 Aug
25424327	PMC4255651	 PLoS One	 2014 Aug 14
25423998	NA	 PLoS One	 2014 Aug 14
25423939	NA	 Pan Afr Med J	 2014 Mar 4
25423589	PMC4244160	 N Engl J Med	 2014 Aug 14
25423249	NA	 J Acquir Immune Defic Syndr	 2014 Sep 1
25423084	PMC4244137	 J Infect Dis	 2014 Dec 15
25422888	PMC4244085	 AIDS Care	 2015
25422718	PMC4235319	 Int J Sports Physiol Perform	 2015 Apr
25422394	PMC4347353	 Virus Genes	 2014 Dec
25421267	NA	 Zootaxa	 2014 Aug 6
25420980	PMC4353571	 Infect Genet Evol	 2014 Oct
25420458	PMC4252005	 Ecol Lett	 2014 Oct
25420455	NA	 J Environ Sci (China)	 2014 Aug 1
25419329	PMC4237574	 J Epidemiol Glob Health	 2014 Sep
25419046	NIHMS578090	 J Epidemiol Glob Health	 2014 Sep
25418241	NA	 Malar J	 2014 Aug 8
25417971	NA	 Acta Biotheor	 2014 Sep
25417727	NA	 BMC Pregnancy Childbirth	 2014 Aug 9
25416700	NA	 AIDS Care	 2015
25416454	PMC4258276	 PLoS One	 2014 Aug 8
25416431	NA	 Lancet Glob Health	 2013 Dec
25416417	PMC4243287	 Lancet Glob Health	 2013 Sep
25416335	PMC4254217	 Lancet Glob Health	 2013 Sep
25415862	PMC4439948	 Lancet Glob Health	 2013 Jul
25415303	PMC4240665	 Lancet Glob Health	 2014 Aug
25415287	PMC4240588	 Lancet Glob Health	 2014 Jul
25415251	NA	 Lancet Glob Health	 2014 May
25414248	NA	 Lancet Glob Health	 2014 Apr
25414235	NA	 AIDS	 2014 Sep 24
25413893	NA	 J Clin Microbiol	 2014 Oct
25412617	NA	 BMC Health Serv Res	 2014 Aug 6
25411931	PMC4239017	 J Community Health	 2014 Dec
25411791	PMC4239048	 AIDS Behav	 2015 May
25411645	NIHMS581431	 Int J Cancer	 2015 Mar 15
25411562	PMC4236483	 Int Health	 2014 Sep
25411291	PMC4232020	 PLoS One	 2014 Aug 4
25409680	PMC4247687	 J Dev Orig Health Dis	 2014 Oct
25407513	PMC4246542	 J Homosex	 2014
25407079	PMC4815582	 BMC Pregnancy Childbirth	 2014 Aug 3
25406756	PMC4251911	 Vet Parasitol	 2014 Sep 15
25406753	PMC4247272	 Int J STD AIDS	 2015 Jun
25406437	PMC4254209	 Glob Health Action	 2014 Jul 31
25405008	PMC4216393	 Can J Physiol Pharmacol	 2014 Sep
25404420	PMC4236801	 Zootaxa	 2014 Jul 8
25403371	PMC4240824	 Zootaxa	 2014 Jul 3
25402761	NA	 Sci Transl Med	 2014 Jul 30
25399409	PMC4246433	 Am J Clin Nutr	 2014 Sep
25398417	NA	 PLoS One	 2014 Jul 31
25396027	PMC4229002	 Proc Biol Sci	 2014 Sep 22
25396026	PMC4229006	 BMC Health Serv Res	 2014
25395861	PMC4227620	 BMC Health Serv Res	 2014
25395608	PMC4229653	 BMC Health Serv Res	 2014
25395517	NA	 BMC Health Serv Res	 2014
25394219	NA	 PLoS Negl Trop Dis	 2014 Jul 31
25394070	NA	 Mol Phylogenet Evol	 2014 Oct
25393942	NA	 BMC Health Serv Res	 2014
25393303	PMC4230840	 PLoS Negl Trop Dis	 2014 Jul 31
25392013	PMC4247150	 PLoS One	 2014 Jul 30
25391959	PMC4286346	 Emerg Infect Dis	 2014 Aug
25390795	PMC4245629	 Cochrane Database Syst Rev	 2014 Jul 29
25390323	NA	 Acad Med	 2014 Aug
25390322	NA	 Acad Med	 2014 Aug
25390154	NA	 Front Public Health	 2014 Jun 30
25390050	NA	 PeerJ	 2014 Jul 10
25388212	NA	 Am J Trop Med Hyg	 2014 Sep
25385997	NA	 J Hum Evol	 2014 Dec
25385994	NA	 Antimicrob Agents Chemother	 2014 Oct
25385855	PMC4347386	 Pharmacogenomics J	 2015 Feb
25383131	NIHMS543728	 Malar J	 2014 Jul 28
25381581	NA	 Int Urogynecol J	 2014 Dec
25381562	NA	 PLoS One	 2014 Jul 25
25381272	NA	 Lancet	 2014 Sep 13
25380718	PMC4326202	 Lancet	 2015 Jan 3
25380638	NA	 Lancet	 2015 Jan 10
25380362	NA	 Public Health Genomics	 2014
25380135	PMC4224388	 Food Environ Virol	 2014 Dec
25379627	NA	 PLoS Negl Trop Dis	 2014 Jul 24
25378729	PMC4208487	 PLoS Negl Trop Dis	 2014 Jul 24
25378660	PMC4422775	 PLoS Negl Trop Dis	 2014 Jul 24
25378130	NA	 Antimicrob Resist Infect Control	 2014 Jul 15
25377362	PMC4232620	 Front Zool	 2014 Jul 2
25377342	NA	 BMC Clin Pathol	 2014 Jul 9
25377340	NA	 Parasitol Res	 2014 Oct
25377336	NA	 Lancet Infect Dis	 2014 Aug
25377330	NA	 Trop Med Int Health	 2014 Oct
25377329	NA	 PLoS One	 2014 Jul 23
25377328	NA	 PLoS One	 2014 Jul 23
25377327	NA	 BMC Nurs	 2014 Jul 10
25377326	NA	 J Infect Dis	 2015 Jan 1
25377325	NA	 Arch Dis Child	 2014 Dec
25377324	NA	 Food Chem	 2015 Jan 1
25377239	NA	 Epilepsy Res	 2014 Oct
25375792	NA	 Int Perspect Sex Reprod Health	 2014 Jun
25373200	PMC4207567	 Int Perspect Sex Reprod Health	 2014 Jun
25373191	PMC4206236	 Soc Sci Med	 2014 Nov
25373183	PMC4206231	 Am J Trop Med Hyg	 2014 Sep
25372436	NA	 AIDS Behav	 2014 Sep
25371638	PMC4219224	 Malar J	 2014 Jul 22
25371345	NA	 Environ Manage	 2014 Sep
25371240	PMC4230347	 Int J Psychol	 2015 Jun
25370478	PMC4230355	 BMC Complement Altern Med	 2014 Jul 21
25368740	PMC4215376	 JAMA	 2014 Aug 20
25367923	PMC4216264	 Lancet	 2014 Jul 19
25367300	PMC4827505	 Homo	 2014 Oct
25367130	PMC4229602	 AIDS Care	 2014
25365809	PMC4212113	 Food Chem	 2014 Dec 15
29043193	PMC5637794	 JAMA	 2014 Jul 23-30
29043191	PMC5637804	 Int Health	 2014 Sep
29043189	PMC5637798	 J Fam Plann Reprod Health Care	 2015 Apr
25361729	NA	 Clin Res Hepatol Gastroenterol	 2015 Feb
25361205	NA	 BMC Health Serv Res	 2014 Jul 18
25360828	PMC4335378	 PLoS One	 2014 Jul 17
25360819	PMC4215886	 AIDS	 2014 Sep 24
25360758	PMC4215877	 Trials	 2014 Jul 16
25360188	PMC4212433	 Nutr Res	 2014 Jun
25359321	NA	 Ann Hum Biol	 2015
25358303	NA	 PLoS One	 2014 Jul 15
27202588	NA	 Biomed Res Int	 2014
27201146	NA	 Health Place	 2014 Sep
27201145	NA	 Vaccine	 2014 Aug 20
27201137	NA	 Sci Rep	 2014 Jul 14
27201132	NA	 Pan Afr Med J	 2014 Jan 30
26866090	NA	 Pan Afr Med J	 2014 Jan 26
26866089	NA	 Trends Parasitol	 2014 Sep
26866087	NA	 Soc Sci Med	 2014 Sep
26866085	NA	 N Engl J Med	 2014 Jul 17
25355859	NA	 Glob Health Action	 2014 Jul 9
25355634	NA	 BMC Pregnancy Childbirth	 2014 Jul 10
25352889	PMC4209658	 Breast	 2014 Oct
25352866	PMC4209625	 Br J Radiol	 2014 Sep
25349731	NA	 Zookeys	 2014 Jun 12
25349516	NA	 Int J Epidemiol	 2014 Aug
25348925	NA	 Lancet Diabetes Endocrinol	 2014 Oct
29043174	PMC5637759	 Malar J	 2014 Jul 9
25345239	NA	 Vaccine	 2014 Aug 20
25344263	NA	 Nurs Stand	 2014 Jul 15
25343563	PMC4208814	 BMC Infect Dis	 2014 Jul 8
25342678	PMC4208322	 Malar J	 2014 Jul 8
25342493	NA	 Onderstepoort J Vet Res	 2014 Apr 23
25341871	NA	 Am J Trop Med Hyg	 2014 Oct
25341452	PMC4208053	 Educ Health (Abingdon)	 2013 Sep-Dec
25340408	PMC4207715	 Chemosphere	 2015 Feb
25340047	NA	 Glob J Health Sci	 2014 Apr 10
25338084	PMC4206285	 Malar J	 2014 Jul 7
